등록구분,진행상태,ECN No.,프로젝트,긴급도,중요도,등록일,요청 파트(부서),완료예정일,조치완료일,대책파트/협력사
C2,완료,CH000000911,P1,상,Medium,2018-01-01,D77,2018-01-01,2018-01-01,D77
C7,완료,CH000000912,P1,상,Medium,2018-01-01,D102,2018-01-06,2018-01-05,D91
C2,완료,CH000000913,P1,상,Medium,2017-12-31,D91,2017-12-31,2017-12-31,D91
C2,완료,CH000000914,P1,상,Medium,2017-12-31,D91,2017-12-31,2017-12-31,D91
C2,완료,CH000000915,P1,상,Medium,2017-12-31,D36,2017-12-31,2017-12-31,D36
C7,등록취소,CH000000916,P1,상,Medium,2017-12-31,D6,,,D41
C8,완료,CH000000917,P1,하,Low,2017-12-31,D21,2017-12-31,2017-12-31,D41
C3,완료,CH000000919,P1,상,Low,2017-12-30,D91,2017-12-31,2017-12-31,D23
C2,완료,CH000000920,P1,상,Medium,2017-12-30,D97,2017-12-30,2017-12-30,D97
C2,완료,CH000000921,P1,상,Medium,2017-12-30,D97,2017-12-30,2017-12-30,D97
C2,완료,CH000000922,P1,상,Medium,2017-12-30,D97,2017-12-30,2017-12-30,D97
C2,완료,CH000000923,P1,상,Medium,2017-12-29,D97,2017-12-29,2017-12-29,D97
C2,완료,CH000000924,P1,상,Medium,2017-12-29,D91,2017-12-29,2017-12-29,D91
C2,완료,CH000000925,P1,상,Medium,2017-12-29,D97,2017-12-29,2017-12-29,D97
C2,완료,CH000000926,P1,상,Medium,2017-12-29,D91,2017-12-29,2017-12-29,D91
C2,완료,CH000000927,P1,상,Medium,2017-12-29,D97,2017-12-29,2017-12-29,D97
C2,완료,CH000000928,P1,상,Medium,2017-12-29,D97,2017-12-29,2017-12-29,D97
C2,완료,CH000000929,P1,상,Medium,2017-12-29,D17,2017-12-29,2017-12-29,D17
C2,완료,CH000000930,P1,상,Medium,2017-12-29,D91,2017-12-29,2017-12-29,D91
C7,완료,CH000000931,P1,상,Medium,2017-12-29,D102,2018-01-04,2018-01-04,D19
C7,등록취소,CH000000932,P1,상,Medium,2017-12-29,D102,,,D19
C2,완료,CH000000933,P1,상,Medium,2017-12-26,D97,2017-12-26,2017-12-26,D97
C2,완료,CH000000934,P1,상,Medium,2017-12-25,D97,2017-12-25,2017-12-25,D97
C2,완료,CH000000935,P1,상,Medium,2017-12-25,D91,2017-12-25,2017-12-25,D91
C2,완료,CH000000936,P1,상,Medium,2017-12-25,D91,2017-12-25,2017-12-25,D91
C2,완료,CH000000937,P1,상,Medium,2017-12-25,D91,2017-12-25,2017-12-25,D91
C2,완료,CH000000938,P1,상,Medium,2017-12-25,D17,2017-12-25,2017-12-25,D17
C2,완료,CH000000939,P1,상,Medium,2017-12-25,D24,2017-12-25,2017-12-25,D24
C2,완료,CH000000940,P1,상,Medium,2017-12-25,D97,2017-12-25,2017-12-25,D97
C2,완료,CH000000941,P1,상,Medium,2017-12-25,D61,2017-12-25,2017-12-25,D61
C9,등록취소,CH000000942,P1,상,Medium,2017-12-25,D102,,,D17
C4,완료,CH000000943,P1,상,Medium,2017-12-25,D102,2018-01-04,2018-03-23,D41
C4,완료,CH000000944,P1,상,Medium,2017-12-25,D102,2018-01-04,2018-03-24,D41
C9,등록취소,CH000000945,P1,상,Medium,2017-12-25,D102,,,D23
C9,등록취소,CH000000946,P1,상,Medium,2017-12-25,D102,,,D19
C7,등록취소,CH000000947,P1,상,Medium,2017-12-25,D102,,,D91
C4,등록취소,CH000000948,P1,상,Medium,2017-12-25,D102,,,D19
C8,완료,CH000000949,P1,중,Medium,2017-12-25,D16,2017-12-29,2017-12-29,D17
C2,완료,CH000000950,P1,상,Medium,2017-12-24,D91,2017-12-24,2017-12-24,D91
C2,완료,CH000000951,P1,상,Medium,2017-12-24,D77,2017-12-24,2017-12-24,D77
C2,완료,CH000000952,P1,상,Medium,2017-12-24,D61,2017-12-24,2017-12-24,D61
C3,완료,CH000000953,P1,상,Low,2017-12-23,D35,2017-12-29,2017-12-29,D17
C3,완료,CH000000954,P1,상,Low,2017-12-23,D35,2017-12-24,2017-12-24,D91
C3,완료,CH000000955,P1,상,Low,2017-12-23,D35,2017-12-23,2017-12-23,D91
C3,완료,CH000000956,P1,상,Low,2017-12-23,D35,2017-12-23,2017-12-24,D20
C3,완료,CH000000957,P1,상,Low,2017-12-23,D16,2017-12-29,2017-12-29,D17
C3,완료,CH000000958,P1,상,Low,2017-12-23,D91,2017-12-25,2017-12-25,D21
C2,완료,CH000000959,P1,상,Medium,2017-12-23,D61,2017-12-23,2017-12-23,D61
C2,완료,CH000000960,P1,상,Medium,2017-12-23,D77,2017-12-23,2017-12-23,D77
C2,완료,CH000000961,P1,상,Medium,2017-12-23,D77,2017-12-23,2017-12-23,D77
C2,완료,CH000000962,P1,상,Medium,2017-12-23,D77,2017-12-23,2017-12-23,D77
C2,완료,CH000000963,P1,상,Medium,2017-12-23,D17,2017-12-23,2017-12-23,D17
C4,등록취소,CH000000964,P1,상,Medium,2017-12-23,D102,,,D19
C4,등록취소,CH000000965,P1,상,Medium,2017-12-23,D102,,,D19
C4,등록취소,CH000000966,P1,상,Medium,2017-12-23,D102,2017-12-25,2017-12-25,D91
C4,등록취소,CH000000967,P1,상,Medium,2017-12-23,D102,2018-01-04,,D41
C4,등록취소,CH000000968,P1,상,Medium,2017-12-23,D102,2018-01-04,,D41
C3,완료,CH000000969,P1,상,Low,2017-12-22,D35,2017-12-30,2017-12-23,D16
C3,완료,CH000000970,P1,상,Low,2017-12-22,D35,2017-12-23,2017-12-23,D91
C3,완료,CH000000971,P1,상,Low,2017-12-22,D91,2017-12-29,2017-12-31,D19
C3,완료,CH000000972,P1,상,Low,2017-12-22,D18,2017-12-23,2017-12-23,D17
C2,완료,CH000000973,P1,상,Medium,2017-12-22,D16,2017-12-22,2017-12-22,D16
C2,완료,CH000000974,P1,상,Medium,2017-12-22,D35,2017-12-22,2017-12-22,D35
C2,완료,CH000000975,P1,상,Medium,2017-12-22,D17,2017-12-22,2017-12-22,D17
C8,완료,CH000000976,P1,상,Medium,2017-12-22,D61,2017-12-23,2017-12-23,D23
C2,완료,CH000000977,P1,상,Medium,2017-12-21,D91,2017-12-21,2017-12-21,D91
C2,완료,CH000000978,P1,상,Medium,2017-12-21,D91,2017-12-21,2017-12-21,D91
C2,완료,CH000000979,P1,상,Medium,2017-12-21,D91,2017-12-21,2017-12-21,D91
C2,완료,CH000000980,P1,상,Medium,2017-12-21,D18,2017-12-21,2017-12-21,D18
C2,완료,CH000000981,P1,상,Medium,2017-12-21,D97,2017-12-21,2017-12-21,D97
C2,완료,CH000000982,P1,상,Medium,2017-12-21,D91,2017-12-21,2017-12-21,D91
C2,완료,CH000000983,P1,상,Medium,2017-12-21,D91,2017-12-21,2017-12-21,D91
C2,완료,CH000000984,P1,상,Medium,2017-12-21,D91,2017-12-21,2017-12-21,D91
C7,완료,CH000000985,P1,상,Medium,2017-12-21,D6,2017-12-22,2017-12-21,D24
C6,완료,CH000000986,P1,상,Medium,2017-12-21,D6,2017-12-21,2017-12-21,D24
C6,완료,CH000000987,P1,상,Medium,2017-12-21,D6,2017-12-22,2017-12-21,D24
C4,등록취소,CH000000988,P1,상,Medium,2017-12-21,D102,,,D41
C4,등록취소,CH000000989,P1,상,Medium,2017-12-21,D102,,,D41
C2,완료,CH000000990,P1,상,Medium,2017-12-11,D97,2017-12-11,2017-12-11,D97
C2,완료,CH000000991,P1,상,Medium,2017-12-11,D91,2017-12-11,2017-12-11,D91
C2,완료,CH000000992,P1,상,Medium,2017-12-11,D91,2017-12-11,2017-12-11,D91
C2,완료,CH000000993,P1,상,Medium,2017-12-11,D77,2017-12-11,2017-12-11,D77
C2,완료,CH000000994,P1,상,Medium,2017-12-11,D57,2017-12-11,2017-12-11,D57
C2,완료,CH000000995,P1,상,Medium,2017-12-11,D91,2017-12-11,2017-12-11,D91
C2,완료,CH000000996,P1,상,Medium,2017-12-11,D31,2017-12-11,2017-12-11,D31
C2,완료,CH000000997,P1,상,Medium,2017-12-11,D17,2017-12-11,2017-12-11,D17
C2,완료,CH000000998,P1,상,Medium,2017-12-11,D77,2017-12-11,2017-12-11,D77
C2,완료,CH000000999,P1,상,Medium,2017-12-11,D77,2017-12-11,2017-12-11,D77
C2,완료,CH000001000,P1,상,Medium,2017-12-11,D77,2017-12-11,2017-12-11,D77
C2,완료,CH000001001,P1,상,Medium,2017-12-11,D77,2017-12-11,2017-12-11,D77
C2,완료,CH000001002,P1,상,Medium,2017-12-11,D91,2017-12-11,2017-12-11,D91
C2,완료,CH000001003,P1,상,Medium,2017-12-11,D91,2017-12-11,2017-12-11,D91
C8,완료,CH000001004,P1,중,Low,2017-12-11,D41,2017-12-21,2017-12-21,D91
C8,완료,CH000001005,P1,중,Low,2017-12-11,D41,2017-12-21,2017-12-21,D23
C2,완료,CH000001006,P1,상,Medium,2017-12-10,D77,2017-12-10,2017-12-10,D77
C2,완료,CH000001007,P1,상,Medium,2017-12-10,D97,2017-12-10,2017-12-10,D97
C2,완료,CH000001008,P1,상,Medium,2017-12-10,D77,2017-12-10,2017-12-10,D77
C2,완료,CH000001009,P1,상,Medium,2017-12-10,D91,2017-12-10,2017-12-10,D91
C2,완료,CH000001010,P1,상,Medium,2017-12-10,D91,2017-12-10,2017-12-10,D91
C2,완료,CH000001011,P1,상,Medium,2017-12-10,D97,2017-12-10,2017-12-10,D97
C2,완료,CH000001012,P1,상,Medium,2017-12-09,D77,2017-12-09,2017-12-09,D77
C2,완료,CH000001013,P1,상,Medium,2017-12-09,D97,2017-12-09,2017-12-09,D97
C2,완료,CH000001014,P1,상,Medium,2017-12-09,D97,2017-12-09,2017-12-09,D97
C2,완료,CH000001015,P1,상,Medium,2017-12-09,D85,2017-12-09,2017-12-09,D85
C2,완료,CH000001016,P1,상,Medium,2017-12-08,D31,2017-12-08,2017-12-08,D31
C2,완료,CH000001017,P1,상,Medium,2017-12-08,D91,2017-12-08,2017-12-08,D91
C2,완료,CH000001018,P1,상,Medium,2017-12-07,D97,2017-12-07,2017-12-07,D97
C2,완료,CH000001019,P1,상,Medium,2017-12-07,D24,2017-12-07,2017-12-07,D24
C4,완료,CH000001020,P1,상,Medium,2017-12-07,D6,2017-12-11,2017-12-08,D91
C8,완료,CH000001021,P1,상,High,2017-12-07,D16,2017-12-10,2017-12-09,D54
C8,완료,CH000001022,P1,상,High,2017-12-07,D16,2017-12-25,2017-12-24,D16
C2,완료,CH000001024,P1,상,Medium,2017-12-04,D91,2017-12-04,2017-12-04,D91
C2,완료,CH000001025,P1,상,Medium,2017-12-03,D97,2017-12-03,2017-12-03,D97
C2,완료,CH000001026,P1,상,Medium,2017-12-03,D24,2017-12-03,2017-12-03,D24
C2,완료,CH000001027,P1,상,Medium,2017-12-03,D77,2017-12-03,2017-12-03,D77
C2,완료,CH000001028,P1,상,Medium,2017-12-03,D97,2017-12-03,2017-12-03,D97
C2,완료,CH000001029,P1,상,Medium,2017-12-02,D77,2017-12-02,2017-12-02,D77
C2,완료,CH000001030,P1,상,Medium,2017-12-02,D30,2017-12-02,2017-12-02,D30
C2,완료,CH000001031,P1,상,Medium,2017-12-01,D61,2017-12-01,2017-12-01,D61
C2,완료,CH000001032,P1,상,Medium,2017-12-01,D61,2017-12-01,2017-12-01,D61
C2,완료,CH000001033,P1,상,Medium,2017-12-01,D77,2017-12-01,2017-12-01,D77
C2,완료,CH000001034,P1,상,Medium,2017-12-01,D24,2017-12-01,2017-12-01,D24
C2,완료,CH000001035,P1,상,Medium,2017-12-01,D77,2017-12-01,2017-12-01,D77
C2,완료,CH000001036,P1,상,Medium,2017-12-01,D91,2017-12-01,2017-12-01,D91
C2,완료,CH000001037,P1,상,Medium,2017-12-01,D85,2017-12-01,2017-12-01,D85
C8,완료,CH000001038,P1,상,Low,2017-12-01,D91,2017-12-07,2017-12-08,D40
C2,완료,CH000001039,P1,상,Medium,2017-11-30,D85,2017-11-30,2017-11-30,D85
C2,완료,CH000001040,P1,상,Medium,2017-11-30,D85,2017-11-30,2017-11-30,D85
C2,완료,CH000001041,P1,상,Medium,2017-11-30,D85,2017-11-30,2017-11-30,D85
C2,완료,CH000001042,P1,상,Medium,2017-11-30,D91,2017-11-30,2017-11-30,D91
C2,완료,CH000001043,P1,상,Medium,2017-11-30,D97,2017-11-30,2017-11-30,D97
C2,완료,CH000001044,P1,상,Medium,2017-11-30,D77,2017-11-30,2017-11-30,D77
C2,완료,CH000001045,P1,상,Medium,2017-11-30,D97,2017-11-30,2017-11-30,D97
C7,완료,CH000001046,P1,상,Medium,2017-11-30,D102,2017-12-25,2017-12-01,D19
C3,완료,CH000001047,P1,상,Low,2017-11-27,D16,2017-12-04,2017-11-30,D16
C2,완료,CH000001048,P1,상,Medium,2017-11-27,D97,2017-11-27,2017-11-27,D97
C2,완료,CH000001049,P1,상,Medium,2017-11-27,D77,2017-11-27,2017-11-27,D77
C2,완료,CH000001050,P1,상,Medium,2017-11-27,D97,2017-11-27,2017-11-27,D97
C2,완료,CH000001051,P1,상,Medium,2017-11-27,D91,2017-11-27,2017-11-27,D91
C2,완료,CH000001052,P1,상,Medium,2017-11-27,D77,2017-11-27,2017-11-27,D77
C4,완료,CH000001053,P1,상,Medium,2017-11-27,D102,2017-12-03,2017-12-03,D41
C4,완료,CH000001054,P1,상,Medium,2017-11-27,D102,2017-12-18,2017-11-30,D19
C7,등록취소,CH000001055,P1,상,Medium,2017-11-27,D102,,,D19
C2,완료,CH000001056,P1,상,Medium,2017-11-26,D77,2017-11-26,2017-11-26,D77
C2,완료,CH000001057,P1,상,Medium,2017-11-26,D91,2017-11-26,2017-11-26,D91
C2,완료,CH000001058,P1,상,Medium,2017-11-26,D77,2017-11-26,2017-11-26,D77
C2,완료,CH000001059,P1,상,Medium,2017-11-26,D91,2017-11-26,2017-11-26,D91
C2,완료,CH000001060,P1,상,Medium,2017-11-26,D97,2017-11-26,2017-11-26,D97
C2,완료,CH000001061,P1,상,Medium,2017-11-26,D91,2017-11-26,2017-11-26,D91
C7,완료,CH000001062,P1,상,Medium,2017-11-26,D6,2017-11-27,2017-11-26,D19
C3,완료,CH000001063,P1,상,Low,2017-11-25,D16,2017-12-01,2017-12-01,D17
C3,완료,CH000001064,P1,상,Low,2017-11-25,D16,2017-11-27,2017-11-25,D19
C2,완료,CH000001065,P1,상,Medium,2017-11-25,D77,2017-11-25,2017-11-25,D77
C2,완료,CH000001066,P1,상,Medium,2017-11-25,D97,2017-11-25,2017-11-25,D97
C2,완료,CH000001067,P1,상,Medium,2017-11-25,D91,2017-11-25,2017-11-25,D91
C2,완료,CH000001068,P1,상,Medium,2017-11-25,D91,2017-11-25,2017-11-25,D91
C7,완료,CH000001069,P1,상,Medium,2017-11-25,D6,2017-12-01,2017-11-30,D91
C2,완료,CH000001070,P1,상,Medium,2017-11-24,D97,2017-11-24,2017-11-24,D97
C2,완료,CH000001071,P1,상,Medium,2017-11-24,D97,2017-11-24,2017-11-24,D97
C2,완료,CH000001072,P1,상,Medium,2017-11-24,D16,2017-11-24,2017-11-24,D16
C2,완료,CH000001073,P1,상,Medium,2017-11-24,D97,2017-11-24,2017-11-24,D97
C2,완료,CH000001074,P1,상,Medium,2017-11-23,D91,2017-11-23,2017-11-23,D91
C2,완료,CH000001075,P1,상,Medium,2017-11-23,D97,2017-11-23,2017-11-23,D97
C2,완료,CH000001076,P1,상,Medium,2017-11-23,D17,2017-11-23,2017-11-23,D17
C2,완료,CH000001077,P1,상,Medium,2017-11-23,D2,2017-11-23,2017-11-23,D2
C2,완료,CH000001078,P1,상,Medium,2017-11-23,D97,2017-11-23,2017-11-23,D97
C2,완료,CH000001079,P1,상,Medium,2017-11-23,D77,2017-11-23,2017-11-23,D77
C8,완료,CH000001080,P1,상,Low,2017-11-23,D41,2017-11-27,2017-11-27,D17
C2,완료,CH000001081,P1,상,Medium,2017-11-20,D31,2017-11-20,2017-11-20,D31
C2,완료,CH000001082,P1,상,Medium,2017-11-20,D77,2017-11-20,2017-11-20,D77
C2,완료,CH000001083,P1,상,Medium,2017-11-20,D17,2017-11-20,2017-11-20,D17
C2,완료,CH000001084,P1,상,Medium,2017-11-20,D91,2017-11-20,2017-11-20,D91
C7,완료,CH000001085,P1,상,Medium,2017-11-20,D6,2017-11-24,2017-11-23,D19
C2,완료,CH000001086,P1,상,Medium,2017-11-19,D85,2017-11-19,2017-11-19,D85
C2,완료,CH000001087,P1,상,Medium,2017-11-19,D97,2017-11-19,2017-11-19,D97
C7,등록취소,CH000001088,P1,상,Medium,2017-11-19,D102,,,D19
C3,완료,CH000001089,P1,상,Low,2017-11-18,D21,2017-11-19,2017-11-19,D91
C2,완료,CH000001090,P1,상,Medium,2017-11-18,D97,2017-11-18,2017-11-18,D97
C2,완료,CH000001091,P1,상,Medium,2017-11-18,D97,2017-11-18,2017-11-18,D97
C2,완료,CH000001092,P1,상,Medium,2017-11-18,D97,2017-11-18,2017-11-18,D97
C3,완료,CH000001093,P1,상,Low,2017-11-17,D21,2017-11-18,2017-11-18,D19
C3,완료,CH000001094,P1,상,Low,2017-11-17,D21,2017-11-19,2017-11-18,D19
C3,완료,CH000001095,P1,상,Low,2017-11-17,D21,2017-11-20,2017-11-18,D19
C3,완료,CH000001096,P1,상,Low,2017-11-17,D21,2017-11-19,2017-11-20,D91
C2,완료,CH000001097,P1,상,Medium,2017-11-17,D97,2017-11-17,2017-11-17,D97
C2,완료,CH000001098,P1,상,Medium,2017-11-17,D77,2017-11-17,2017-11-17,D77
C7,완료,CH000001099,P1,상,Medium,2017-11-17,D6,2017-11-20,2017-11-18,D61
C7,완료,CH000001100,P1,상,Medium,2017-11-17,D6,2017-11-23,2017-11-23,D41
C2,완료,CH000001101,P1,상,Medium,2017-11-16,D77,2017-11-16,2017-11-16,D77
C2,완료,CH000001102,P1,상,Medium,2017-11-16,D77,2017-11-16,2017-11-16,D77
C2,완료,CH000001103,P1,상,Medium,2017-11-16,D91,2017-11-16,2017-11-16,D91
C8,완료,CH000001104,P1,하,Low,2017-11-16,D21,2017-11-18,2017-11-18,D41
C3,완료,CH000001105,P1,상,Low,2017-11-13,D41,2017-11-16,2017-11-16,D21
C2,완료,CH000001106,P1,상,Medium,2017-11-12,D24,2017-11-12,2017-11-12,D24
C4,완료,CH000001107,P1,상,Medium,2017-11-12,D102,2017-11-13,2017-11-13,D41
C4,완료,CH000001108,P1,상,Medium,2017-11-12,D102,2017-11-13,2017-11-13,D41
C4,등록취소,CH000001109,P1,상,Medium,2017-11-12,D102,,,D19
C4,등록취소,CH000001110,P1,상,Medium,2017-11-12,D102,,,D19
C3,완료,CH000001111,P1,상,Low,2017-11-11,D41,2017-11-13,2017-11-13,D21
C2,완료,CH000001112,P1,상,Medium,2017-11-11,D77,2017-11-11,2017-11-11,D77
C2,완료,CH000001113,P1,상,Medium,2017-11-11,D41,2017-11-11,2017-11-11,D41
C4,등록취소,CH000001114,P1,상,Medium,2017-11-11,D102,2017-11-17,2017-11-11,D19
C3,완료,CH000001115,P1,상,Low,2017-11-10,D91,2017-11-17,2017-11-11,D16
C2,완료,CH000001116,P1,상,Medium,2017-11-10,D17,2017-11-10,2017-11-10,D17
C4,등록취소,CH000001117,P1,상,Medium,2017-11-10,D102,,,D19
C4,완료,CH000001118,P1,상,Medium,2017-11-10,D102,2017-11-11,2017-11-11,D24
C3,완료,CH000001119,P1,상,Low,2017-11-09,D91,2017-11-13,2017-11-13,D23
C3,완료,CH000001120,P1,상,Low,2017-11-09,D21,2017-11-13,2017-11-13,D23
C2,완료,CH000001121,P1,상,Medium,2017-11-09,D30,2017-11-09,2017-11-09,D30
C2,완료,CH000001122,P1,상,Medium,2017-11-09,D24,2017-11-09,2017-11-09,D24
C3,완료,CH000001123,P1,상,Low,2017-11-06,D35,2017-11-09,2017-11-09,D17
C2,완료,CH000001124,P1,상,Medium,2017-11-06,D77,2017-11-06,2017-11-06,D77
C2,완료,CH000001125,P1,상,Medium,2017-11-05,D77,2017-11-05,2017-11-05,D77
C2,완료,CH000001126,P1,상,Medium,2017-11-05,D77,2017-11-05,2017-11-05,D77
C3,완료,CH000001127,P1,상,Low,2017-11-04,D21,2017-11-10,2017-11-13,D21
C3,완료,CH000001128,P1,상,Low,2017-11-04,D21,2017-11-05,2017-11-05,D91
C3,완료,CH000001129,P1,상,Low,2017-11-03,D91,2017-11-11,2017-11-11,D21
C3,완료,CH000001130,P1,상,Low,2017-11-03,D91,2017-11-09,2017-11-09,D21
C3,완료,CH000001131,P1,상,Low,2017-11-03,D30,2017-11-10,2017-11-11,D23
C2,완료,CH000001132,P1,상,Medium,2017-11-03,D41,2017-11-03,2017-11-03,D41
C2,완료,CH000001133,P1,상,Medium,2017-11-03,D91,2017-11-03,2017-11-03,D91
C3,완료,CH000001134,P1,상,Low,2017-10-30,D35,2017-11-03,2017-11-03,D17
C3,완료,CH000001135,P1,상,Low,2017-10-30,D35,2017-11-05,2017-10-30,D16
C2,완료,CH000001136,P1,상,Medium,2017-10-30,D77,2017-10-30,2017-10-30,D77
C2,완료,CH000001137,P1,상,Medium,2017-10-30,D17,2017-10-30,2017-10-30,D17
C2,완료,CH000001138,P1,상,Medium,2017-10-30,D17,2017-10-30,2017-10-30,D17
C2,완료,CH000001139,P1,상,Medium,2017-10-30,D77,2017-10-30,2017-10-30,D77
C2,완료,CH000001140,P1,상,Medium,2017-10-30,D97,2017-10-30,2017-10-30,D97
C7,완료,CH000001141,P1,상,Medium,2017-10-30,D102,2017-10-30,2017-11-02,D41
C3,완료,CH000001142,P1,상,Low,2017-10-29,D30,2017-11-02,2017-11-02,D21
C2,완료,CH000001143,P1,상,Medium,2017-10-29,D97,2017-10-29,2017-10-29,D97
C7,완료,CH000001144,P1,상,Medium,2017-10-29,D102,2017-10-30,2017-10-30,D41
C7,반려,CH000001145,P1,상,Medium,2017-10-29,D102,2017-10-30,2017-10-30,D41
C7,등록취소,CH000001146,P1,상,Medium,2017-10-29,D102,,,D24
C3,완료,CH000001147,P1,상,Low,2017-10-28,D35,2017-11-04,2017-11-05,D20
C3,완료,CH000001148,P1,상,Low,2017-10-28,D35,2017-10-28,2017-10-28,D91
C2,완료,CH000001149,P1,상,Medium,2017-10-28,D77,2017-10-28,2017-10-28,D77
C3,완료,CH000001150,P1,상,Low,2017-10-27,D35,2017-10-28,2017-10-29,D17
C3,완료,CH000001151,P1,상,Low,2017-10-27,D30,2017-10-29,2017-10-29,D19
C3,완료,CH000001152,P1,상,Low,2017-10-27,D30,2017-10-28,2017-10-28,D19
C3,완료,CH000001153,P1,상,Low,2017-10-27,D30,2017-10-30,2017-10-27,D19
C3,완료,CH000001154,P1,상,Low,2017-10-27,D30,2017-10-29,2017-10-29,D21
C3,완료,CH000001155,P1,상,Low,2017-10-27,D30,2017-10-28,2017-10-28,D91
C3,완료,CH000001156,P1,상,Low,2017-10-27,D30,2017-10-28,2017-10-29,D17
C2,완료,CH000001157,P1,상,Medium,2017-10-27,D91,2017-10-27,2017-10-27,D91
C2,완료,CH000001158,P1,상,Medium,2017-10-27,D77,2017-10-27,2017-10-27,D77
C2,완료,CH000001159,P1,상,Medium,2017-10-27,D35,2017-10-27,2017-10-27,D35
C2,완료,CH000001160,P1,상,Medium,2017-10-27,D91,2017-10-27,2017-10-27,D91
C2,완료,CH000001161,P1,상,Medium,2017-10-27,D91,2017-10-27,2017-10-27,D91
C2,완료,CH000001162,P1,상,Medium,2017-10-27,D77,2017-10-27,2017-10-27,D77
C2,완료,CH000001163,P1,상,Medium,2017-10-27,D77,2017-10-27,2017-10-27,D77
C2,완료,CH000001164,P1,상,Medium,2017-10-27,D77,2017-10-27,2017-10-27,D77
C2,완료,CH000001165,P1,상,Medium,2017-10-27,D91,2017-10-27,2017-10-27,D91
C4,완료,CH000001166,P1,상,Medium,2017-10-27,D102,2017-10-29,2017-10-29,D41
C8,완료,CH000001167,P1,하,Low,2017-10-27,D21,2017-10-29,2017-10-29,D41
C3,완료,CH000001168,P1,상,Low,2017-10-26,D19,2017-10-26,2017-10-26,D21
C2,완료,CH000001169,P1,상,Medium,2017-10-26,D77,2017-10-26,2017-10-26,D77
C7,완료,CH000001170,P1,상,Medium,2017-10-26,D102,2017-10-29,2017-10-29,D41
C2,완료,CH000001171,P1,상,Medium,2017-10-23,D56,2017-10-23,2017-10-23,D56
C2,완료,CH000001172,P1,상,Medium,2017-10-23,D77,2017-10-23,2017-10-23,D77
C4,완료,CH000001173,P1,상,Medium,2017-10-23,D102,2017-10-26,2017-10-26,D21
C8,완료,CH000001174,P1,하,Low,2017-10-23,D21,2017-10-28,2017-10-28,D41
C2,완료,CH000001175,P1,상,Medium,2017-10-21,D36,2017-10-21,2017-10-21,D36
C2,완료,CH000001176,P1,상,Medium,2017-10-21,D91,2017-10-21,2017-10-21,D91
C2,완료,CH000001177,P1,상,Medium,2017-10-21,D97,2017-10-21,2017-10-21,D97
C3,완료,CH000001178,P1,상,Low,2017-10-20,D35,2017-10-21,2017-10-22,D20
C3,완료,CH000001179,P1,상,Low,2017-10-20,D35,2017-10-26,2017-10-26,D15
C2,완료,CH000001180,P1,상,Medium,2017-10-20,D91,2017-10-20,2017-10-20,D91
C2,완료,CH000001181,P1,상,Medium,2017-10-20,D56,2017-10-20,2017-10-20,D56
C2,완료,CH000001182,P1,상,Medium,2017-10-20,D77,2017-10-20,2017-10-20,D77
C7,완료,CH000001183,P1,상,Medium,2017-10-20,D101,2017-10-21,2017-10-21,D41
C3,완료,CH000001184,P1,상,Low,2017-10-16,D35,2017-10-21,2017-10-21,D17
C3,완료,CH000001185,P1,상,Low,2017-10-16,D16,2017-10-28,2017-10-22,D16
C2,완료,CH000001186,P1,상,Medium,2017-10-16,D41,2017-10-16,2017-10-16,D41
C6,완료,CH000001187,P1,상,Medium,2017-10-16,D101,2017-10-16,2017-10-16,D19
C6,반려,CH000001188,P1,상,Medium,2017-10-16,D101,2017-10-16,2017-10-16,D19
C3,완료,CH000001189,P1,상,Low,2017-10-15,D16,2017-10-21,2017-10-21,D17
C2,완료,CH000001190,P1,상,Medium,2017-10-15,D77,2017-10-15,2017-10-15,D77
C4,완료,CH000001191,P1,상,Medium,2017-10-15,D102,2017-10-23,2017-10-16,D91
C2,완료,CH000001192,P1,상,Medium,2017-10-14,D16,2017-10-14,2017-10-14,D16
C2,완료,CH000001193,P1,상,Medium,2017-10-14,D97,2017-10-14,2017-10-14,D97
C4,완료,CH000001194,P1,상,Medium,2017-10-14,D102,2017-10-15,2017-10-16,D41
C4,등록취소,CH000001195,P1,상,Medium,2017-10-14,D102,,,D19
C4,완료,CH000001196,P1,상,Medium,2017-10-14,D102,2017-10-14,2017-10-14,D41
C2,완료,CH000001197,P1,상,Medium,2017-10-13,D36,2017-10-13,2017-10-13,D36
C2,완료,CH000001198,P1,상,Medium,2017-10-13,D36,2017-10-13,2017-10-13,D36
C6,반려,CH000001199,P1,상,Medium,2017-10-13,D101,2017-10-16,2017-10-16,D19
C6,반려,CH000001200,P1,상,Medium,2017-10-13,D101,2017-10-13,2017-10-13,D19
C2,완료,CH000001201,P1,상,Medium,2017-10-12,D36,2017-10-12,2017-10-12,D36
C2,완료,CH000001202,P1,상,Medium,2017-10-10,D77,2017-10-10,2017-10-10,D77
C2,완료,CH000001203,P1,상,Medium,2017-10-09,D97,2017-10-09,2017-10-09,D97
C2,완료,CH000001204,P1,상,Medium,2017-10-09,D97,2017-10-09,2017-10-09,D97
C8,완료,CH000001205,P1,상,Medium,2017-10-09,D91,2017-10-12,2017-10-12,D24
C3,완료,CH000001206,P1,상,Low,2017-10-08,D35,2017-10-14,2017-10-14,D17
C2,완료,CH000001207,P1,상,Medium,2017-10-08,D97,2017-10-08,2017-10-08,D97
