등록구분,진행상태,ECN No.,프로젝트,긴급도,중요도,등록일,요청 파트(부서),완료예정일,조치완료일,대책파트/협력사
C3,완료,CH000020155,P3,상,Low,2017-10-02,D35,2017-12-04,2017-12-07,D17
C3,완료,CH000020156,P3,상,Low,2017-10-02,D35,2017-10-07,2017-10-08,D20
C3,완료,CH000020157,P3,상,Low,2017-10-02,D35,2017-10-12,2017-10-12,D16
C3,완료,CH000020158,P3,상,Low,2017-10-02,D35,2017-12-09,2017-12-09,D16
C3,완료,CH000020159,P3,상,Low,2017-10-02,D35,2017-10-09,2017-10-08,D16
C3,완료,CH000020160,P3,상,Low,2017-10-02,D35,2017-10-14,2017-10-14,D16
C3,완료,CH000020161,P3,상,Low,2017-10-02,D35,2017-10-05,2017-10-05,D16
C3,완료,CH000020162,P3,상,Low,2017-10-02,D35,2017-10-19,2017-10-20,D16
C3,완료,CH000020163,P3,상,Low,2017-10-02,D35,2017-10-30,2017-10-23,D16
C3,완료,CH000020164,P3,상,Low,2017-10-02,D16,2017-10-12,2017-10-12,D15
C3,완료,CH000020165,P3,상,Low,2017-10-02,D16,2017-10-09,2017-10-07,D16
C3,완료,CH000020166,P3,상,Low,2017-10-02,D16,2017-10-06,2017-10-07,D17
C3,완료,CH000020167,P3,상,Low,2017-10-02,D23,2017-10-29,2017-10-30,D21
C3,완료,CH000020168,P3,상,Low,2017-10-02,D23,2017-10-09,2017-10-09,D21
C3,완료,CH000020169,P3,상,Low,2017-10-02,D23,2017-10-09,2017-10-09,D21
C3,완료,CH000020170,P3,상,Low,2017-10-02,D23,2017-10-29,2017-10-30,D21
C3,완료,CH000020171,P3,상,Low,2017-10-02,D16,2017-10-10,2017-10-12,D17
C3,완료,CH000020172,P3,상,Low,2017-10-02,D16,2017-10-30,2017-10-22,D17
C3,완료,CH000020173,P3,상,Low,2017-10-02,D16,2017-10-06,2017-10-07,D17
C2,완료,CH000020174,P3,상,Medium,2017-10-02,D16,2017-10-02,2017-10-02,D16
C2,완료,CH000020175,P3,상,Medium,2017-10-02,D3,2017-10-02,2017-10-02,D3
C2,완료,CH000020176,P3,상,Medium,2017-10-02,D99,2017-10-02,2017-10-02,D99
C2,완료,CH000020177,P3,상,Medium,2017-10-02,D108,2017-10-02,2017-10-02,D108
C3,완료,CH000020178,P3,상,Low,2017-10-01,D35,2017-10-05,2017-10-05,D22
C3,완료,CH000020179,P3,상,Low,2017-10-01,D16,2017-10-05,2017-10-05,D17
C3,완료,CH000020180,P3,상,Low,2017-10-01,D16,2017-10-12,2017-10-13,D17
C3,완료,CH000020181,P3,상,Low,2017-10-01,D16,2017-10-10,2017-10-12,D17
C3,완료,CH000020182,P3,상,Low,2017-10-01,D16,2017-10-02,2017-10-02,D17
C3,완료,CH000020183,P3,상,Low,2017-10-01,D16,2017-10-02,2017-10-02,D17
C3,완료,CH000020184,P3,상,Low,2017-10-01,D16,2017-10-08,2017-10-09,D17
C3,완료,CH000020185,P3,상,Low,2017-10-01,D16,2018-03-12,2018-03-16,D17
C3,완료,CH000020186,P3,상,Low,2017-10-01,D16,2017-10-05,2017-10-05,D22
C3,완료,CH000020187,P3,상,Low,2017-10-01,D16,2017-10-05,2017-10-05,D22
C3,완료,CH000020188,P3,상,Low,2017-10-01,D16,2017-10-01,2017-10-02,D88
C3,완료,CH000020189,P3,상,Low,2017-10-01,D16,2017-11-20,2017-11-23,D17
C3,완료,CH000020190,P3,상,Low,2017-10-01,D16,2017-10-04,2017-10-08,D17
C3,완료,CH000020191,P3,상,Low,2017-10-01,D16,2018-08-26,2018-08-27,D17
C3,완료,CH000020192,P3,상,Low,2017-10-01,D16,,2017-10-02,D17
C3,완료,CH000020193,P3,상,Low,2017-10-01,D23,2017-10-05,2017-10-05,D22
C3,완료,CH000020194,P3,상,Low,2017-10-01,D23,2017-10-05,2017-10-05,D22
C3,완료,CH000020195,P3,상,Low,2017-10-01,D23,2017-10-05,2017-10-05,D22
C3,완료,CH000020196,P3,상,Low,2017-10-01,D23,2017-10-05,2017-10-05,D22
C3,완료,CH000020197,P3,상,Low,2017-10-01,D23,2017-10-05,2017-10-05,D22
C3,완료,CH000020198,P3,상,Low,2017-10-01,D23,2017-10-02,2017-10-05,D42
C3,완료,CH000020199,P3,상,Low,2017-10-01,D23,2017-10-05,2017-10-05,D22
C3,완료,CH000020200,P3,상,Low,2017-10-01,D23,2017-10-05,2017-10-05,D22
C3,완료,CH000020201,P3,상,Low,2017-10-01,D23,2017-10-02,2017-10-05,D42
C3,완료,CH000020202,P3,상,Low,2017-10-01,D23,2017-10-05,2017-10-05,D22
C3,완료,CH000020203,P3,상,Low,2017-10-01,D23,2017-10-05,2017-10-05,D22
C3,완료,CH000020204,P3,상,Low,2017-10-01,D23,2017-10-02,2017-10-05,D42
C3,완료,CH000020205,P3,상,Low,2017-10-01,D23,2017-10-05,2017-10-05,D22
C3,완료,CH000020206,P3,상,Low,2017-10-01,D16,2017-10-02,2017-10-02,D17
C3,완료,CH000020207,P3,상,Low,2017-10-01,D16,2017-10-08,2017-10-09,D17
C3,완료,CH000020208,P3,상,Low,2017-10-01,D16,2018-03-12,2018-03-16,D17
C3,완료,CH000020209,P3,상,Low,2017-10-01,D16,2017-10-02,2017-10-02,D17
C3,완료,CH000020210,P3,상,Low,2017-10-01,D16,2017-10-08,2017-10-09,D17
C3,완료,CH000020211,P3,상,Low,2017-10-01,D16,2017-10-23,2017-10-23,D17
C3,완료,CH000020212,P3,상,Low,2017-10-01,D16,2017-10-02,2017-10-02,D17
C3,완료,CH000020213,P3,상,Low,2017-10-01,D16,2017-10-08,2017-10-09,D17
C3,완료,CH000020214,P3,상,Low,2017-10-01,D16,2017-10-23,2017-10-23,D17
C3,완료,CH000020215,P3,상,Low,2017-10-01,D35,2017-10-02,2017-10-02,D17
C3,완료,CH000020216,P3,상,Low,2017-10-01,D35,2017-10-08,2017-10-09,D17
C3,완료,CH000020217,P3,상,Low,2017-10-01,D35,2017-10-23,2017-10-23,D17
C3,완료,CH000020218,P3,상,Low,2017-10-01,D16,2017-10-02,2017-10-02,D17
C3,완료,CH000020219,P3,상,Low,2017-10-01,D16,2017-10-08,2017-10-09,D17
C3,완료,CH000020220,P3,상,Low,2017-10-01,D16,2017-10-23,2017-10-23,D17
C2,완료,CH000020221,P3,상,Medium,2017-10-01,D97,2017-10-01,2017-10-01,D97
C2,완료,CH000020222,P3,상,Medium,2017-10-01,D35,2017-10-01,2017-10-01,D35
C2,완료,CH000020223,P3,상,Medium,2017-10-01,D88,2017-10-01,2017-10-01,D88
C2,완료,CH000020224,P3,상,Medium,2017-10-01,D108,2017-10-01,2017-10-01,D108
C2,완료,CH000020225,P3,상,Medium,2017-10-01,D75,2017-10-01,2017-10-01,D75
C2,완료,CH000020226,P3,상,Medium,2017-10-01,D75,2017-10-01,2017-10-01,D75
C8,완료,CH000020227,P3,상,Medium,2017-10-01,D22,2017-10-02,2017-10-02,D16
C8,완료,CH000020228,P3,중,Low,2017-10-01,D90,2017-10-06,2017-10-05,D16
C8,완료,CH000020229,P3,중,Low,2017-10-01,D90,2017-10-07,2017-10-07,D24
C8,완료,CH000020230,P3,상,Low,2017-10-01,D15,2017-10-08,2017-10-01,D16
C8,완료,CH000020231,P3,상,Low,2017-10-01,D15,2017-10-05,2017-10-05,D16
C8,완료,CH000020232,P3,상,Medium,2017-10-01,D42,2017-10-01,2017-10-02,D16
C8,완료,CH000020233,P3,상,Medium,2017-10-01,D42,2017-10-02,2017-10-02,D16
C8,완료,CH000020234,P3,상,Medium,2017-10-01,D42,2017-10-30,2017-10-23,D16
C3,완료,CH000020235,P3,상,Low,2017-09-30,D23,2017-10-09,2017-10-09,D21
C3,완료,CH000020236,P3,상,Low,2017-09-30,D23,2017-10-09,2017-10-09,D21
C3,완료,CH000020237,P3,상,Low,2017-09-30,D23,2017-10-09,2017-10-09,D21
C3,완료,CH000020238,P3,상,Low,2017-09-30,D23,2017-10-09,2017-10-09,D21
C3,완료,CH000020239,P3,상,Low,2017-09-30,D23,2017-10-29,2017-10-30,D21
C3,완료,CH000020240,P3,상,Low,2017-09-30,D70,2017-10-07,2017-10-09,D63
C3,완료,CH000020241,P3,상,Low,2017-09-30,D70,2017-10-05,2017-10-05,D88
C3,완료,CH000020242,P3,상,Low,2017-09-30,D70,2017-09-30,2017-10-01,D88
C3,완료,CH000020243,P3,상,Low,2017-09-30,D70,2017-09-30,2017-10-01,D88
C3,완료,CH000020244,P3,상,Low,2017-09-30,D70,2017-10-01,2017-10-01,D88
C3,완료,CH000020245,P3,상,Low,2017-09-30,D16,,2017-09-30,D17
C3,완료,CH000020246,P3,상,Low,2017-09-30,D16,2018-05-15,2018-05-04,D17
C3,완료,CH000020247,P3,상,Low,2017-09-30,D16,2017-11-20,2017-11-23,D17
C3,완료,CH000020248,P3,상,Low,2017-09-30,D16,2018-09-20,2018-09-20,D17
C3,완료,CH000020249,P3,상,Low,2017-09-30,D16,2017-10-16,2017-10-06,D17
C3,완료,CH000020250,P3,상,Low,2017-09-30,D16,2017-10-01,2017-10-01,D17
C3,완료,CH000020251,P3,상,Low,2017-09-30,D16,2017-10-05,2017-10-05,D17
C3,완료,CH000020252,P3,상,Low,2017-09-30,D16,2017-10-02,2017-10-05,D17
C3,완료,CH000020253,P3,상,Low,2017-09-30,D16,2017-10-05,2017-10-05,D17
C3,완료,CH000020254,P3,상,Low,2017-09-30,D16,2017-10-05,2017-10-06,D17
C3,완료,CH000020255,P3,상,Low,2017-09-30,D16,2018-07-20,2018-06-04,D17
C3,완료,CH000020256,P3,상,Low,2017-09-30,D16,2017-09-30,2017-09-30,D17
C3,완료,CH000020257,P3,상,Low,2017-09-30,D16,2017-10-05,2017-10-07,D17
C3,완료,CH000020258,P3,상,Low,2017-09-30,D16,2017-10-01,2017-10-01,D17
C3,완료,CH000020259,P3,상,Low,2017-09-30,D16,2018-05-15,2018-05-04,D17
C3,완료,CH000020260,P3,상,Low,2017-09-30,D16,2017-11-20,2017-11-23,D17
C3,완료,CH000020261,P3,상,Low,2017-09-30,D16,2018-09-20,2018-09-20,D17
C2,완료,CH000020263,P3,상,Medium,2017-09-30,D16,2017-09-30,2017-09-30,D16
C2,완료,CH000020264,P3,상,Medium,2017-09-30,D17,2017-09-30,2017-09-30,D17
C2,완료,CH000020265,P3,상,Medium,2017-09-30,D97,2017-09-30,2017-09-30,D97
C2,완료,CH000020266,P3,상,Medium,2017-09-30,D99,2017-09-30,2017-09-30,D99
C2,완료,CH000020267,P3,상,Medium,2017-09-30,D17,2017-09-30,2017-09-30,D17
C2,완료,CH000020268,P3,상,Medium,2017-09-30,D3,2017-09-30,2017-09-30,D3
C8,완료,CH000020269,P3,상,Low,2017-09-30,D15,2017-10-06,2017-10-07,D17
C8,완료,CH000020270,P3,상,Low,2017-09-30,D15,2017-10-06,2017-10-07,D17
C8,완료,CH000020271,P3,상,Low,2017-09-30,D15,2017-10-06,2017-10-07,D17
C8,완료,CH000020272,P3,상,Medium,2017-09-30,D42,2017-11-03,2017-10-24,D16
C3,완료,CH000020273,P3,상,Low,2017-09-29,D16,2017-10-07,2017-10-09,D63
C3,완료,CH000020274,P3,상,Low,2017-09-29,D16,2017-10-06,2017-09-30,D16
C3,완료,CH000020275,P3,상,Low,2017-09-29,D16,2017-10-05,2017-10-05,D22
C3,완료,CH000020276,P3,상,Low,2017-09-29,D16,2017-10-05,2017-10-05,D22
C3,완료,CH000020277,P3,상,Low,2017-09-29,D16,2017-10-07,2017-10-09,D63
C3,완료,CH000020278,P3,상,Low,2017-09-29,D16,2017-10-01,2017-10-01,D88
C3,완료,CH000020279,P3,상,Low,2017-09-29,D16,2017-10-06,2017-09-30,D16
C3,완료,CH000020280,P3,상,Low,2017-09-29,D16,2017-10-05,2017-10-05,D22
C3,완료,CH000020281,P3,상,Low,2017-09-29,D16,2017-10-10,2017-10-12,D17
C3,완료,CH000020282,P3,상,Low,2017-09-29,D16,2017-09-30,2017-10-01,D17
C3,완료,CH000020283,P3,상,Low,2017-09-29,D16,2017-09-30,2017-10-01,D17
C3,완료,CH000020284,P3,상,Low,2017-09-29,D16,2017-10-01,2017-10-02,D17
C3,완료,CH000020285,P3,상,Low,2017-09-29,D16,2017-10-01,2017-10-01,D88
C3,완료,CH000020286,P3,상,Low,2017-09-29,D16,2017-10-06,2017-10-01,D17
C3,완료,CH000020287,P3,상,Low,2017-09-29,D16,2017-10-05,2017-10-05,D22
C3,완료,CH000020288,P3,상,Low,2017-09-29,D16,2017-10-05,2017-10-05,D22
C3,완료,CH000020289,P3,상,Low,2017-09-29,D16,2017-09-30,2017-10-01,D23
C3,완료,CH000020290,P3,상,Low,2017-09-29,D16,2017-09-30,2017-10-01,D17
C3,완료,CH000020291,P3,상,Low,2017-09-29,D16,2017-09-30,2017-10-01,D17
C3,완료,CH000020292,P3,상,Low,2017-09-29,D16,2017-10-10,2017-10-12,D17
C3,완료,CH000020293,P3,상,Low,2017-09-29,D16,2017-10-01,2017-10-02,D17
C3,완료,CH000020294,P3,상,Low,2017-09-29,D23,2017-10-05,2017-10-05,D22
C3,완료,CH000020295,P3,상,Low,2017-09-29,D23,2017-10-05,2017-10-05,D22
C3,완료,CH000020296,P3,상,Low,2017-09-29,D23,2017-10-08,2017-10-08,D21
C3,완료,CH000020297,P3,상,Low,2017-09-29,D23,2017-09-30,2017-10-01,D42
C3,완료,CH000020298,P3,상,Low,2017-09-29,D23,2017-10-05,2017-10-05,D22
C3,완료,CH000020299,P3,상,Low,2017-09-29,D23,2017-10-05,2017-10-05,D22
C3,완료,CH000020300,P3,상,Low,2017-09-29,D23,2017-10-01,2017-10-02,D40
C3,완료,CH000020301,P3,상,Low,2017-09-29,D23,2017-10-09,2017-10-09,D21
C3,완료,CH000020302,P3,상,Low,2017-09-29,D16,2017-10-01,2017-10-01,D17
C3,완료,CH000020303,P3,상,Low,2017-09-29,D16,2017-10-05,2017-10-06,D17
C2,완료,CH000020304,P3,상,Medium,2017-09-29,D99,2017-09-29,2017-09-29,D99
C2,완료,CH000020305,P3,상,Medium,2017-09-29,D99,2017-09-29,2017-09-29,D99
C2,완료,CH000020306,P3,상,Medium,2017-09-29,D97,2017-09-29,2017-09-29,D97
C2,완료,CH000020307,P3,상,Medium,2017-09-29,D99,2017-09-29,2017-09-29,D99
C2,완료,CH000020308,P3,상,Medium,2017-09-29,D16,2017-09-29,2017-09-29,D16
C2,완료,CH000020309,P3,상,Medium,2017-09-29,D16,2017-09-29,2017-09-29,D16
C8,완료,CH000020311,P3,상,High,2017-09-29,D42,2017-10-07,2017-10-07,D16
C8,완료,CH000020312,P3,상,Medium,2017-09-29,D16,2017-10-05,2017-10-05,D22
C8,완료,CH000020313,P3,상,Medium,2017-09-29,D16,2017-10-06,2017-10-06,D42
C3,완료,CH000020314,P3,상,Low,2017-09-28,D23,2017-10-06,2017-10-06,D21
C3,완료,CH000020315,P3,상,Low,2017-09-28,D16,2017-09-30,2017-10-01,D17
C3,완료,CH000020316,P3,상,Low,2017-09-28,D16,2017-09-30,2017-10-01,D17
C3,완료,CH000020317,P3,상,Low,2017-09-28,D16,2017-10-10,2017-10-12,D17
C3,완료,CH000020318,P3,상,Low,2017-09-28,D16,2017-10-01,2017-10-01,D17
C3,완료,CH000020319,P3,상,Low,2017-09-28,D16,2017-09-30,2017-09-30,D17
C3,완료,CH000020320,P3,상,Low,2017-09-28,D16,2017-09-28,2017-09-29,D17
C2,완료,CH000020321,P3,상,Medium,2017-09-28,D16,2017-09-28,2017-09-28,D16
C2,완료,CH000020322,P3,상,Medium,2017-09-28,D16,2017-09-28,2017-09-28,D16
C2,완료,CH000020323,P3,상,Medium,2017-09-28,D99,2017-09-28,2017-09-28,D99
C2,완료,CH000020324,P3,상,Medium,2017-09-28,D17,2017-09-28,2017-09-28,D17
C8,완료,CH000020325,P3,상,Medium,2017-09-28,D88,2017-10-06,2017-09-30,D16
C8,완료,CH000020326,P3,상,Medium,2017-09-28,D88,2017-10-05,2017-09-30,D16
C8,완료,CH000020327,P3,상,Low,2017-09-28,D15,2017-10-07,2017-10-07,D16
C3,완료,CH000020328,P3,상,Low,2017-09-26,D16,2017-09-28,2017-09-28,D63
C3,완료,CH000020329,P3,상,Low,2017-09-26,D71,2017-09-28,2017-09-28,D63
C3,완료,CH000020330,P3,상,Low,2017-09-26,D71,2017-09-28,2017-09-28,D88
C3,완료,CH000020331,P3,상,Low,2017-09-26,D71,2017-09-29,2017-09-29,D88
C3,완료,CH000020332,P3,상,Low,2017-09-26,D71,2017-09-29,2017-09-29,D88
C3,완료,CH000020333,P3,상,Low,2017-09-25,D16,2017-10-05,2017-10-05,D22
C3,완료,CH000020334,P3,상,Low,2017-09-25,D16,2017-09-29,2017-10-01,D23
C3,완료,CH000020335,P3,상,Low,2017-09-25,D35,2017-09-30,2017-09-30,D17
C3,완료,CH000020336,P3,상,Low,2017-09-25,D35,2017-12-04,2017-12-03,D17
C3,완료,CH000020337,P3,상,Low,2017-09-25,D23,2017-10-06,2017-10-06,D22
C3,완료,CH000020338,P3,상,Low,2017-09-25,D23,2017-10-09,2017-10-09,D21
C3,완료,CH000020339,P3,상,Low,2017-09-25,D23,2017-10-06,2017-10-06,D22
C3,완료,CH000020340,P3,상,Low,2017-09-25,D23,2017-10-06,2017-10-06,D21
C3,완료,CH000020341,P3,상,Low,2017-09-25,D23,2017-10-06,2017-10-06,D21
C3,완료,CH000020342,P3,상,Low,2017-09-25,D23,2017-10-06,2017-10-06,D22
C3,완료,CH000020343,P3,상,Low,2017-09-25,D23,2017-10-06,2017-10-06,D21
C3,완료,CH000020344,P3,상,Low,2017-09-25,D16,2017-09-30,2017-09-30,D15
C3,완료,CH000020345,P3,상,Low,2017-09-25,D16,2017-10-06,2017-10-06,D22
C3,완료,CH000020346,P3,상,Low,2017-09-25,D42,2017-10-06,2017-10-06,D22
C2,완료,CH000020347,P3,상,Medium,2017-09-25,D17,2017-09-25,2017-09-25,D17
C2,완료,CH000020348,P3,상,Medium,2017-09-25,D16,2017-09-25,2017-09-25,D16
C3,완료,CH000020349,P3,상,Low,2017-09-24,D35,2017-10-12,2017-10-13,D17
C3,완료,CH000020350,P3,상,Low,2017-09-24,D35,2017-10-10,2017-10-12,D17
C3,완료,CH000020351,P3,상,Low,2017-09-24,D35,2017-09-28,2017-09-28,D17
C3,완료,CH000020352,P3,상,Low,2017-09-24,D35,2017-09-28,2017-09-28,D17
C3,완료,CH000020353,P3,상,Low,2017-09-24,D35,2017-11-12,2017-09-29,D17
C3,완료,CH000020354,P3,상,Low,2017-09-24,D35,2017-09-29,2017-10-01,D17
C3,완료,CH000020355,P3,상,Low,2017-09-24,D35,2017-11-13,2017-11-17,D17
C3,완료,CH000020356,P3,상,Low,2017-09-24,D35,2017-09-25,2017-09-25,D17
C3,완료,CH000020357,P3,상,Low,2017-09-24,D35,2017-09-30,2017-10-05,D17
C3,반려,CH000020358,P3,상,Low,2017-09-24,D35,2017-09-29,2017-09-30,D17
C3,완료,CH000020359,P3,상,Low,2017-09-24,D35,2017-09-28,2017-09-29,D17
C3,완료,CH000020360,P3,상,Low,2017-09-24,D35,2017-09-29,2017-09-30,D17
C3,완료,CH000020361,P3,상,Low,2017-09-24,D35,2018-05-15,2018-05-04,D17
C3,완료,CH000020362,P3,상,Low,2017-09-24,D35,2017-11-13,2017-11-16,D17
C3,완료,CH000020363,P3,상,Low,2017-09-24,D35,2018-06-23,2018-06-24,D17
C3,완료,CH000020364,P3,상,Low,2017-09-24,D35,2017-10-01,2017-10-02,D17
C3,완료,CH000020365,P3,상,Low,2017-09-24,D35,2017-10-06,2017-09-30,D16
C3,완료,CH000020366,P3,상,Low,2017-09-24,D16,2018-05-15,2018-05-04,D17
C3,완료,CH000020367,P3,상,Low,2017-09-24,D16,2017-11-13,2017-11-16,D17
C3,완료,CH000020368,P3,상,Low,2017-09-24,D16,2018-06-23,2018-06-24,D17
C2,완료,CH000020369,P3,상,Medium,2017-09-24,D17,2017-09-24,2017-09-24,D17
C2,완료,CH000020370,P3,상,Medium,2017-09-24,D75,2017-09-24,2017-09-24,D75
C2,완료,CH000020371,P3,상,Medium,2017-09-24,D75,2017-09-24,2017-09-24,D75
C2,완료,CH000020372,P3,상,Medium,2017-09-24,D75,2017-09-24,2017-09-24,D75
C2,완료,CH000020373,P3,상,Medium,2017-09-24,D75,2017-09-24,2017-09-24,D75
C2,완료,CH000020374,P3,상,Medium,2017-09-24,D75,2017-09-24,2017-09-24,D75
C2,완료,CH000020375,P3,상,Medium,2017-09-24,D75,2017-09-24,2017-09-24,D75
C2,완료,CH000020376,P3,상,Medium,2017-09-24,D75,2017-09-24,2017-09-24,D75
C2,완료,CH000020377,P3,상,Medium,2017-09-24,D75,2017-09-24,2017-09-24,D75
C2,완료,CH000020378,P3,상,Medium,2017-09-24,D99,2017-09-24,2017-09-24,D99
C2,완료,CH000020379,P3,상,Medium,2017-09-24,D17,2017-09-24,2017-09-24,D17
C8,완료,CH000020380,P3,중,Low,2017-09-24,D16,2017-09-30,2017-10-01,D17
C8,완료,CH000020381,P3,중,Low,2017-09-24,D16,2017-09-24,2017-09-24,D17
C3,완료,CH000020382,P3,상,Low,2017-09-23,D23,2017-10-05,2017-10-05,D22
C3,완료,CH000020383,P3,상,Low,2017-09-23,D23,2017-10-05,2017-10-05,D22
C3,완료,CH000020384,P3,상,Low,2017-09-23,D23,2017-10-05,2017-10-05,D22
C3,완료,CH000020385,P3,상,Low,2017-09-23,D16,2017-09-24,2017-09-25,D23
C3,완료,CH000020386,P3,상,Low,2017-09-23,D16,2017-09-24,2017-09-25,D17
C3,완료,CH000020387,P3,상,Low,2017-09-23,D16,2017-10-22,2017-10-22,D17
C3,완료,CH000020388,P3,상,Low,2017-09-23,D16,2017-09-28,2017-09-28,D17
C3,완료,CH000020389,P3,상,Low,2017-09-23,D16,2017-10-01,2017-10-02,D17
C3,완료,CH000020390,P3,상,Low,2017-09-23,D42,2017-09-23,2017-09-24,D42
C3,완료,CH000020391,P3,상,Low,2017-09-23,D42,2017-10-09,2017-10-10,D21
C2,완료,CH000020392,P3,상,Medium,2017-09-23,D3,2017-09-23,2017-09-23,D3
C2,완료,CH000020393,P3,상,Medium,2017-09-23,D99,2017-09-23,2017-09-23,D99
C8,완료,CH000020395,P3,상,High,2017-09-23,D42,2017-09-30,2017-10-01,D17
C8,완료,CH000020396,P3,상,High,2017-09-23,D42,2017-10-07,2017-10-07,D16
C3,완료,CH000020398,P3,상,Low,2017-09-22,D16,2017-10-05,2017-10-05,D22
C3,완료,CH000020399,P3,상,Low,2017-09-22,D42,2017-10-05,2017-10-05,D22
C3,완료,CH000020400,P3,상,Low,2017-09-22,D42,2017-09-23,2017-09-23,D88
C3,완료,CH000020401,P3,상,Low,2017-09-22,D42,2017-09-23,2017-09-23,D88
C3,완료,CH000020402,P3,상,Low,2017-09-22,D42,2017-09-23,2017-09-23,D88
C3,완료,CH000020403,P3,상,Low,2017-09-22,D35,2017-09-25,2017-10-01,D20
C3,완료,CH000020404,P3,상,Low,2017-09-22,D16,2017-10-05,2017-10-05,D42
C3,완료,CH000020405,P3,상,Low,2017-09-22,D35,2017-10-06,2017-10-06,D42
C3,완료,CH000020406,P3,상,Low,2017-09-22,D35,2017-10-06,2017-10-06,D42
C3,완료,CH000020407,P3,상,Low,2017-09-22,D16,2017-10-06,2017-10-06,D42
C3,완료,CH000020408,P3,상,Low,2017-09-22,D16,2017-09-22,2017-09-22,D42
C2,완료,CH000020409,P3,상,Medium,2017-09-22,D99,2017-09-22,2017-09-22,D99
C2,완료,CH000020410,P3,상,Medium,2017-09-22,D3,2017-09-22,2017-09-22,D3
C2,완료,CH000020411,P3,상,Medium,2017-09-22,D99,2017-09-22,2017-09-22,D99
C2,완료,CH000020412,P3,상,Medium,2017-09-22,D99,2017-09-22,2017-09-22,D99
C8,완료,CH000020413,P3,상,High,2017-09-22,D16,2017-09-22,2017-09-23,D42
C3,완료,CH000020414,P3,상,Low,2017-09-21,D35,2017-09-22,2017-09-22,D17
C3,완료,CH000020415,P3,상,Low,2017-09-21,D35,2017-09-22,2017-09-22,D17
C3,완료,CH000020416,P3,상,Low,2017-09-21,D35,2017-10-07,2017-10-07,D16
C3,완료,CH000020417,P3,상,Low,2017-09-21,D35,2017-09-29,2017-09-28,D16
C3,완료,CH000020418,P3,상,Low,2017-09-21,D35,2017-09-25,2017-09-28,D16
C3,완료,CH000020419,P3,상,Low,2017-09-21,D35,2017-09-22,2017-09-22,D16
C3,완료,CH000020420,P3,상,Low,2017-09-21,D35,2017-10-20,2017-10-20,D16
C3,완료,CH000020421,P3,상,Low,2017-09-21,D35,2017-10-06,2017-09-30,D16
C3,완료,CH000020422,P3,상,Low,2017-09-21,D35,2017-10-05,2017-10-05,D22
C3,완료,CH000020423,P3,상,Low,2017-09-21,D36,2017-10-02,2017-09-28,D16
C3,완료,CH000020424,P3,상,Low,2017-09-21,D36,2017-09-25,2017-09-28,D16
C3,완료,CH000020425,P3,상,Low,2017-09-21,D16,2017-09-22,2017-09-22,D17
C3,완료,CH000020426,P3,상,Low,2017-09-21,D16,2017-09-22,2017-09-22,D17
C3,완료,CH000020427,P3,상,Low,2017-09-21,D16,2017-09-24,2017-09-25,D17
C3,완료,CH000020428,P3,상,Low,2017-09-21,D16,2017-09-22,2017-09-22,D17
C3,완료,CH000020429,P3,상,Low,2017-09-21,D16,2017-10-16,2017-09-24,D17
C3,완료,CH000020430,P3,상,Low,2017-09-21,D16,2017-09-23,2017-09-22,D17
C3,완료,CH000020431,P3,상,Low,2017-09-21,D16,2017-09-24,2017-09-24,D17
C3,완료,CH000020432,P3,상,Low,2017-09-21,D16,2017-09-23,2017-09-24,D17
C3,완료,CH000020433,P3,상,Low,2017-09-21,D35,2017-09-22,2017-09-22,D24
C3,완료,CH000020434,P3,상,Low,2017-09-21,D35,2017-09-22,2017-09-22,D17
C3,완료,CH000020435,P3,상,Low,2017-09-21,D35,2017-09-24,2017-09-24,D17
C3,완료,CH000020436,P3,상,Low,2017-09-21,D35,2017-09-22,2017-09-22,D24
C3,완료,CH000020437,P3,상,Low,2017-09-21,D35,2017-09-24,2017-09-25,D17
C3,완료,CH000020438,P3,상,Low,2017-09-21,D35,2017-09-29,2017-10-01,D17
C3,완료,CH000020439,P3,상,Low,2017-09-21,D35,2017-09-28,2017-10-01,D17
C3,완료,CH000020440,P3,상,Low,2017-09-21,D35,2017-09-25,2017-09-25,D17
C3,완료,CH000020441,P3,상,Low,2017-09-21,D35,2017-09-24,2017-09-24,D17
C3,완료,CH000020442,P3,상,Low,2017-09-21,D35,2017-09-24,2017-09-24,D17
C3,완료,CH000020443,P3,상,Low,2017-09-21,D35,2018-05-15,2018-05-04,D17
C3,완료,CH000020444,P3,상,Low,2017-09-21,D35,2017-11-13,2017-11-16,D17
C3,완료,CH000020445,P3,상,Low,2017-09-21,D35,2018-06-24,2018-06-24,D17
C3,완료,CH000020446,P3,상,Low,2017-09-21,D16,2017-09-22,2017-09-22,D17
C3,완료,CH000020447,P3,상,Low,2017-09-21,D16,2017-09-22,2017-09-22,D17
C3,완료,CH000020448,P3,상,Low,2017-09-21,D16,2017-09-24,2017-09-25,D17
C3,완료,CH000020449,P3,상,Low,2017-09-21,D16,2017-09-22,2017-09-22,D17
C3,완료,CH000020450,P3,상,Low,2017-09-21,D16,2017-10-16,2017-09-24,D17
C3,완료,CH000020451,P3,상,Low,2017-09-21,D16,2017-09-22,2017-09-22,D17
C3,완료,CH000020452,P3,상,Low,2017-09-21,D16,2017-09-23,2017-09-22,D17
C3,완료,CH000020453,P3,상,Low,2017-09-21,D16,2017-09-24,2017-09-24,D17
