No,D/P&BOM 코드,D/P&BOM 내역,설계기능,협력사,직영책임부서,최종 출도가능일자,출도실적
1270,DPBOM000004044,의장(설치),F2,,D4,2022-05-01,2022-04-04
1271,DPBOM000004045,의장(설치),F2,,D4,2022-05-01,2022-04-29
1272,DPBOM000004046,제작,F2,,D4,2022-04-04,2022-03-29
1273,DPBOM000004047,Supp 제작,F2,,D4,2022-04-04,2022-03-29
1274,DPBOM000004048,의장(설치),F1,D1,D3,2022-05-01,2022-04-28
1275,DPBOM000004049,철의장,F1,D1,D3,2022-04-04,2022-03-31
1276,DPBOM000002398,의장(설치),F7,,D3,2022-10-08,2022-09-16
1277,DPBOM000002250,의장(설치),F7,,D3,2022-10-08,2022-09-16
1278,DPBOM000001548,철의장,F7,,D3,2022-09-11,2022-05-20
1279,DPBOM000001572,철의장,F7,,D3,2022-09-11,2022-06-27
1280,DPBOM000004054,의장(설치),F2,,D4,2022-10-07,2022-04-04
1281,DPBOM000001049,의장(설치),F2,,D4,2022-10-08,2022-06-17
1282,DPBOM000001549,제작,F2,,D4,2022-09-11,2022-06-20
1283,DPBOM000001550,Supp 제작,F2,,D4,2022-09-11,2022-06-20
1284,DPBOM000001050,의장(설치),F2,,D4,2022-09-23,2022-06-17
1285,DPBOM000001443,제작,F2,,D4,2022-08-22,2022-06-20
1286,DPBOM000001444,Supp 제작,F2,,D4,2022-08-22,2022-06-20
1287,DPBOM000004061,의장(설치),F1,D1,D3,2022-10-08,2022-06-23
1288,DPBOM000001680,의장(설치),F1,D1,D3,2022-10-08,2022-06-23
1289,DPBOM000000040,의장(설치),F1,D1,D3,2022-09-23,2022-06-23
1290,DPBOM000001612,철의장,F1,D1,D3,2022-09-10,2022-03-27
1291,DPBOM000000033,철의장,F1,D1,D3,2022-08-22,2022-05-13
1292,DPBOM000004066,의장(설치),F2,,D4,2022-07-08,2022-04-04
1293,DPBOM000004067,의장(설치),F2,,D4,2022-06-06,2022-04-04
1294,DPBOM000004068,계획,F2,,D4,2022-04-01,2022-03-26
1295,DPBOM000004069,의장,F1,D1,D3,2022-05-26,2022-05-01
1296,DPBOM000004070,철의장,F1,D1,D3,2022-03-19,2022-03-24
1297,DPBOM000004071,의장(설치),F2,,D4,2022-05-16,2022-04-04
1298,DPBOM000001628,의장(설치),F2,,D4,2022-05-20,2022-04-29
1299,DPBOM000001514,제작,F2,,D4,2022-04-23,2022-03-31
1300,DPBOM000001629,의장(설치),F1,D1,D3,2022-05-16,2022-04-18
1301,DPBOM000001515,철의장,F1,D1,D3,2022-04-23,2022-03-27
1302,DPBOM000004076,의장(설치),F2,,D4,2022-05-16,2022-04-04
1303,DPBOM000001630,의장(설치),F2,,D4,2022-05-20,2022-04-29
1304,DPBOM000001516,제작,F2,,D4,2022-04-23,2022-03-31
1305,DPBOM000001631,의장(설치),F1,D1,D3,2022-05-16,2022-04-18
1306,DPBOM000001517,철의장,F1,D1,D3,2022-04-23,2022-03-27
1307,DPBOM000001864,계획,F2,,D4,2022-03-28,2022-03-26
1308,DPBOM000001448,의장,F1,D1,D3,2022-05-08,2022-05-01
1309,DPBOM000004083,의장,F1,D1,D3,2022-05-08,2022-05-02
1310,DPBOM000001184,철의장,F1,D1,D3,2022-02-21,2022-03-24
1311,DPBOM000004085,의장(설치),F7,,D3,2022-04-23,2022-04-01
1312,DPBOM000004086,철의장,F7,,D3,2022-04-18,2022-02-26
1313,DPBOM000001976,의장(설치),F2,,D4,2022-04-23,2022-04-04
1314,DPBOM000001632,의장(설치),F2,,D4,2022-04-23,2022-04-08
1315,DPBOM000001518,제작,F2,,D4,2022-03-28,2022-03-26
1316,DPBOM000001633,의장(설치),F1,D1,D3,2022-04-23,2022-04-18
1317,DPBOM000004091,의장(설치),F1,D1,D3,2022-04-23,2022-04-08
1318,DPBOM000001520,철의장,F1,D1,D3,2022-03-28,2022-03-27
1319,DPBOM000004093,철의장,F1,D1,D3,2022-04-02,2022-03-31
1320,DPBOM000001977,의장(설치),F2,,D4,2022-04-23,2022-04-04
1321,DPBOM000001634,의장(설치),F2,,D4,2022-04-23,2022-04-08
1322,DPBOM000001521,제작,F2,,D4,2022-03-27,2022-03-26
1323,DPBOM000001635,의장(설치),F1,D1,D3,2022-04-23,2022-04-18
1324,DPBOM000004098,의장(설치),F1,D1,D3,2022-04-23,2022-04-08
1325,DPBOM000001523,철의장,F1,D1,D3,2022-03-28,2022-03-27
1326,DPBOM000001940,의장(설치),F7,,D3,2022-04-08,2022-04-01
1327,DPBOM000001429,철의장,F7,,D3,2022-03-14,2022-02-26
1328,DPBOM000004102,의장(설치),F2,,D4,2022-04-08,2022-04-04
1329,DPBOM000004103,의장(설치),F2,,D4,2022-04-08,2022-04-08
1330,DPBOM000004104,제작,F2,,D4,2022-03-28,2022-03-27
1331,DPBOM000004105,Supp 제작,F2,,D4,2022-03-28,2022-03-27
1332,DPBOM000004106,의장(설치),F1,D1,D3,2022-04-08,2022-04-08
1333,DPBOM000004107,철의장,F1,D1,D3,2022-04-02,2022-03-31
1334,DPBOM000004108,의장(설치),F2,,D4,2022-04-08,2022-04-04
1335,DPBOM000004109,의장(설치),F2,,D4,2022-04-08,2022-04-08
1336,DPBOM000004110,제작,F2,,D4,2022-03-28,2022-03-27
1337,DPBOM000004111,Supp 제작,F2,,D4,2022-03-28,2022-03-27
1338,DPBOM000004112,의장(설치),F1,D1,D3,2022-04-08,2022-04-08
1339,DPBOM000004113,철의장,F1,D1,D3,2022-04-02,2022-03-31
1340,DPBOM000002660,의장(설치),F7,,D3,2022-10-13,2022-09-16
1341,DPBOM000002648,의장(설치),F7,,D3,2022-10-13,2022-09-16
1342,DPBOM000001613,철의장,F7,,D3,2022-09-18,2022-05-20
1343,DPBOM000001646,철의장,F7,,D3,2022-09-17,2022-06-27
1344,DPBOM000004118,의장(설치),F2,,D4,2022-10-09,2022-04-04
1345,DPBOM000001052,의장(설치),F2,,D4,2022-10-13,2022-06-17
1346,DPBOM000001671,제작,F2,,D4,2022-09-17,2022-06-20
1347,DPBOM000001053,Supp 제작,F2,,D4,2022-09-17,2022-06-20
1348,DPBOM000001054,의장(설치),F2,,D4,2022-09-26,2022-06-17
1349,DPBOM000001055,제작,F2,,D4,2022-09-02,2022-06-20
1350,DPBOM000001056,Supp 제작,F2,,D4,2022-09-02,2022-06-20
1351,DPBOM000002663,의장(설치),F1,D1,D3,2022-10-13,2022-06-23
1352,DPBOM000001697,의장(설치),F1,D1,D3,2022-10-13,2022-06-23
1353,DPBOM000001685,의장(설치),F1,D1,D3,2022-09-26,2022-06-23
1354,DPBOM000001672,철의장,F1,D1,D3,2022-09-12,2022-03-27
1355,DPBOM000001647,철의장,F1,D1,D3,2022-09-03,2022-05-13
1356,DPBOM000004130,의장(설치),F2,,D4,2022-07-09,2022-04-04
1357,DPBOM000004131,의장(설치),F2,,D4,2022-06-10,2022-04-04
1358,DPBOM000001863,계획,F2,,D4,2022-03-28,2022-03-26
1359,DPBOM000004133,의장,F1,D1,D3,2022-05-08,2022-05-01
1360,DPBOM000004134,의장,F1,D1,D3,2022-05-08,2022-05-02
1361,DPBOM000004135,철의장,F1,D1,D3,2022-02-27,2022-03-24
1362,DPBOM000004136,의장(설치),F2,,D4,2022-04-28,2022-04-04
1363,DPBOM000001636,의장(설치),F2,,D4,2022-04-28,2022-04-08
1364,DPBOM000001524,제작,F2,,D4,2022-04-01,2022-03-31
1365,DPBOM000001637,의장(설치),F1,D1,D3,2022-04-28,2022-04-18
1366,DPBOM000001525,철의장,F1,D1,D3,2022-04-01,2022-03-27
1367,DPBOM000004141,의장(설치),F2,,D4,2022-04-28,2022-04-04
1368,DPBOM000001638,의장(설치),F2,,D4,2022-04-28,2022-04-08
1369,DPBOM000001526,제작,F2,,D4,2022-04-01,2022-03-31
1370,DPBOM000001639,의장(설치),F1,D1,D3,2022-04-28,2022-04-18
1371,DPBOM000001527,철의장,F1,D1,D3,2022-04-01,2022-03-27
1372,DPBOM000004146,계획,F2,,D4,2022-06-11,2022-06-05
1373,DPBOM000001449,의장,F1,D1,D3,2022-08-12,2022-05-01
1374,DPBOM000004148,의장,F1,D1,D3,2022-08-12,2022-05-02
1375,DPBOM000001234,철의장,F1,D1,D3,2022-06-24,2022-03-24
1376,DPBOM000004150,의장(설치),F7,,D3,2022-08-11,2022-04-01
1377,DPBOM000004151,철의장,F7,,D3,2022-07-10,2022-02-26
1378,DPBOM000001964,의장(설치),F2,,D4,2022-08-11,2022-04-04
1379,DPBOM000001640,의장(설치),F2,,D4,2022-08-13,2022-06-17
1380,DPBOM000001528,제작,F2,,D4,2022-07-11,2022-05-27
1381,DPBOM000001641,의장(설치),F1,D1,D3,2022-08-11,2022-04-18
1382,DPBOM000004156,의장(설치),F1,D1,D3,2022-08-18,2022-04-28
1383,DPBOM000001530,철의장,F1,D1,D3,2022-07-09,2022-03-27
1384,DPBOM000004158,철의장,F1,D1,D3,2022-07-09,2022-03-31
1385,DPBOM000001965,의장(설치),F2,,D4,2022-08-19,2022-04-04
1386,DPBOM000001642,의장(설치),F2,,D4,2022-08-18,2022-06-17
1387,DPBOM000001531,제작,F2,,D4,2022-07-23,2022-05-27
1388,DPBOM000001643,의장(설치),F1,D1,D3,2022-08-19,2022-04-18
1389,DPBOM000004163,의장(설치),F1,D1,D3,2022-08-20,2022-04-28
1390,DPBOM000001533,철의장,F1,D1,D3,2022-07-24,2022-03-27
1391,DPBOM000001912,의장(설치),F7,,D3,2022-08-01,2022-04-01
1392,DPBOM000001430,철의장,F7,,D3,2022-07-01,2022-02-26
1393,DPBOM000004167,의장(설치),F2,,D4,2022-08-01,2022-04-04
1394,DPBOM000004168,의장(설치),F2,,D4,2022-08-05,2022-06-17
1395,DPBOM000004169,제작,F2,,D4,2022-07-03,2022-05-27
1396,DPBOM000004170,Supp 제작,F2,,D4,2022-07-03,2022-05-27
1397,DPBOM000004171,의장(설치),F1,D1,D3,2022-08-07,2022-04-28
1398,DPBOM000004172,철의장,F1,D1,D3,2022-07-01,2022-03-31
1399,DPBOM000004173,의장(설치),F2,,D4,2022-08-12,2022-04-04
1400,DPBOM000004174,의장(설치),F2,,D4,2022-08-08,2022-06-17
1401,DPBOM000004175,제작,F2,,D4,2022-07-08,2022-05-27
1402,DPBOM000004176,Supp 제작,F2,,D4,2022-07-08,2022-05-27
1403,DPBOM000004177,의장(설치),F1,D1,D3,2022-08-12,2022-04-28
1404,DPBOM000004178,철의장,F1,D1,D3,2022-07-10,2022-03-31
1405,DPBOM000002654,의장(설치),F7,,D3,2022-10-06,2022-09-16
1406,DPBOM000002647,의장(설치),F7,,D3,2022-10-06,2022-09-16
1407,DPBOM000001593,철의장,F7,,D3,2022-09-09,2022-05-20
1408,DPBOM000001648,철의장,F7,,D3,2022-09-09,2022-06-27
1409,DPBOM000004183,의장(설치),F2,,D4,2022-10-06,2022-04-04
1410,DPBOM000001058,의장(설치),F2,,D4,2022-10-06,2022-06-17
1411,DPBOM000001674,제작,F2,,D4,2022-09-09,2022-06-20
1412,DPBOM000001059,Supp 제작,F2,,D4,2022-09-09,2022-06-20
1413,DPBOM000001060,의장(설치),F2,,D4,2022-09-19,2022-06-17
1414,DPBOM000001061,제작,F2,,D4,2022-08-20,2022-06-20
1415,DPBOM000001062,Supp 제작,F2,,D4,2022-08-20,2022-06-20
1416,DPBOM000002655,의장(설치),F1,D1,D3,2022-10-06,2022-06-23
1417,DPBOM000001698,의장(설치),F1,D1,D3,2022-10-06,2022-06-19
1418,DPBOM000001699,의장(설치),F1,D1,D3,2022-10-06,2022-06-23
1419,DPBOM000001686,의장(설치),F1,D1,D3,2022-09-19,2022-06-23
1420,DPBOM000004194,철의장,F1,D1,D3,2022-09-09,2022-05-28
1421,DPBOM000001675,철의장,F1,D1,D3,2022-09-09,2022-03-27
1422,DPBOM000001649,철의장,F1,D1,D3,2022-08-20,2022-05-13
1423,DPBOM000002122,계획,F2,,D4,2022-06-18,2022-06-05
1424,DPBOM000004198,의장,F1,D1,D3,2022-08-04,2022-05-01
1425,DPBOM000004199,철의장,F1,D1,D3,2022-06-24,2022-03-24
1426,DPBOM000004200,의장(설치),F2,,D4,2022-08-19,2022-04-04
1427,DPBOM000001644,의장(설치),F2,,D4,2022-08-18,2022-06-17
1428,DPBOM000001534,제작,F2,,D4,2022-07-23,2022-05-27
1429,DPBOM000001573,의장(설치),F1,D1,D3,2022-08-19,2022-04-18
1430,DPBOM000001418,철의장,F1,D1,D3,2022-07-24,2022-03-27
1431,DPBOM000004205,의장(설치),F2,,D4,2022-08-20,2022-04-04
1432,DPBOM000001645,의장(설치),F2,,D4,2022-08-19,2022-06-17
1433,DPBOM000001535,제작,F2,,D4,2022-07-24,2022-05-27
1434,DPBOM000001581,의장(설치),F1,D1,D3,2022-08-20,2022-04-18
1435,DPBOM000001445,철의장,F1,D1,D3,2022-07-25,2022-03-27
1436,DPBOM000004210,의장(설치),F2,,D4,2022-08-12,2022-06-17
1437,DPBOM000004211,제작,F2,,D4,2022-07-07,2022-05-20
1438,DPBOM000004212,Supp 제작,F2,,D4,2022-07-07,2022-05-20
1439,DPBOM000004213,의장(설치),F7,,D3,2022-10-07,2022-09-16
1440,DPBOM000004214,의장(설치),F7,,D3,2022-10-07,2022-09-16
1441,DPBOM000004215,철의장,F7,,D3,2022-09-10,2022-05-20
1442,DPBOM000004216,철의장,F7,,D3,2022-09-10,2022-06-27
1443,DPBOM000002639,의장(설치),F2,,D4,2022-09-18,2022-06-27
1444,DPBOM000000286,제작,F2,,D4,2022-08-19,2022-06-27
1445,DPBOM000000287,Supp 제작,F2,,D4,2022-08-19,2022-06-27
1446,DPBOM000002627,의장(설치),F2,,D4,2022-09-03,2022-06-27
1447,DPBOM000000202,제작,F2,,D4,2022-08-05,2022-06-27
1448,DPBOM000000203,Supp 제작,F2,,D4,2022-08-05,2022-06-27
1449,DPBOM000004223,의장(설치),F1,D1,D3,2022-09-18,2022-06-23
1450,DPBOM000004224,철의장,F1,D1,D3,2022-08-19,2022-03-27
1451,DPBOM000004225,계획,F2,,D4,2022-04-24,2022-04-23
1452,DPBOM000004226,의장,F2,,D4,2022-06-12,2022-03-13
1453,DPBOM000004227,의장(설치),F7,,D3,2022-07-22,2022-04-28
1454,DPBOM000004228,철의장,F7,,D3,2022-06-04,2022-02-26
1455,DPBOM000004229,의장(설치),F5,,D7,2022-08-01,2022-07-29
1456,DPBOM000004230,철의장,F5,,D7,2022-07-04,2022-04-24
1457,DPBOM000004231,의장(설치),F2,,D4,2022-07-04,2022-04-04
1458,DPBOM000004232,의장(설치),F2,,D4,2022-07-22,2022-04-28
1459,DPBOM000004233,의장(설치),F2,,D4,2022-07-22,2022-05-14
1460,DPBOM000004234,제작,F2,,D4,2022-06-11,2022-03-25
1461,DPBOM000004235,제작,F2,,D4,2022-06-20,2022-05-07
1462,DPBOM000004236,Supp 제작,F2,,D4,2022-06-11,2022-03-27
1463,DPBOM000004237,Supp 제작,F2,,D4,2022-06-20,2022-05-07
1464,DPBOM000004238,의장(설치),F2,,D4,2022-07-01,2022-04-28
1465,DPBOM000004239,제작,F2,,D4,2022-05-28,2022-03-25
1466,DPBOM000004240,Supp 제작,F2,,D4,2022-05-28,2022-04-01
1467,DPBOM000004241,의장(설치),F2,,D4,2022-08-06,2022-04-28
1468,DPBOM000004242,의장(설치),F1,D1,D3,2022-07-22,2022-05-06
1469,DPBOM000004243,의장(설치),F4,,D6,2022-08-06,2022-05-08
1470,DPBOM000004244,의장(설치),F4,,D6,2022-07-22,2022-05-08
1471,DPBOM000004245,철의장,F1,D1,D3,2022-06-04,2022-03-17
1472,DPBOM000002057,의장(설치),F7,,D3,2022-06-12,2022-04-28
1473,DPBOM000000129,철의장,F7,,D3,2022-05-08,2022-03-12
1474,DPBOM000002048,의장(설치),F2,,D4,2022-06-25,2022-04-28
1475,DPBOM000000150,제작,F2,,D4,2022-05-08,2022-03-13
1476,DPBOM000000151,Supp 제작,F2,,D4,2022-05-08,2022-03-17
1477,DPBOM000002058,의장(설치),F7,,D3,2022-06-12,2022-04-28
1478,DPBOM000000141,철의장,F7,,D3,2022-05-08,2022-03-12
1479,DPBOM000004253,의장(설치),F2,,D4,2022-06-20,2022-04-04
1480,DPBOM000002049,의장(설치),F2,,D4,2022-06-25,2022-04-28
1481,DPBOM000000170,제작,F2,,D4,2022-05-08,2022-03-13
1482,DPBOM000000171,Supp 제작,F2,,D4,2022-05-08,2022-03-17
1483,DPBOM000002053,의장(설치),F2,,D4,2022-07-01,2022-04-28
1484,DPBOM000000152,제작,F2,,D4,2022-05-22,2022-03-13
1485,DPBOM000000153,Supp 제작,F2,,D4,2022-05-22,2022-03-17
1486,DPBOM000002054,의장(설치),F2,,D4,2022-07-01,2022-04-28
1487,DPBOM000000172,제작,F2,,D4,2022-05-22,2022-03-13
1488,DPBOM000000173,Supp 제작,F2,,D4,2022-05-22,2022-03-17
1489,DPBOM000004263,계획,F5,,D7,2022-03-28,2022-03-27
1490,DPBOM000004264,계획,F3,,D5,2022-03-28,2022-03-27
1491,DPBOM000004265,철의장,F3,,D5,2022-03-11,2022-01-29
1492,DPBOM000004266,의장(설치),F7,,D3,2022-05-06,2022-04-28
1493,DPBOM000000231,의장(설치),F8,,D5,2022-05-06,2022-04-03
1494,DPBOM000004268,철의장,F7,,D3,2022-04-09,2022-04-03
1495,DPBOM000002104,의장(설치),F5,,D7,2022-05-28,2022-05-28
1496,DPBOM000000155,철의장,F5,,D7,2022-05-05,2022-03-10
1497,DPBOM000002051,의장(설치),F2,,D4,2022-05-06,2022-04-28
1498,DPBOM000000156,제작,F2,,D4,2022-04-10,2022-03-10
1499,DPBOM000000158,Supp 제작,F2,,D4,2022-04-10,2022-03-10
1500,DPBOM000000164,의장(설치),F3,,D5,2022-05-13,2022-05-08
1501,DPBOM000000120,제작,F3,,D5,2022-04-18,2022-02-18
1502,DPBOM000000121,Supp 제작,F3,,D5,2022-04-18,2022-02-18
1503,DPBOM000002105,의장(설치),F4,,D6,2022-05-28,2022-05-08
1504,DPBOM000002036,의장(설치),F4,,D6,2022-05-13,2022-05-08
1505,DPBOM000000122,철의장,F4,,D6,2022-04-18,2022-02-20
1506,DPBOM000000078,의장(설치),F3,,D5,2022-04-09,2022-04-03
1507,DPBOM000000054,제작,F3,,D5,2022-03-17,2022-02-06
1508,DPBOM000000079,의장(설치),F3,,D5,2022-04-09,2022-04-03
1509,DPBOM000000056,제작,F3,,D5,2022-03-17,2022-02-06
1510,DPBOM000000057,Supp 제작,F3,,D5,2022-03-17,2022-02-06
1511,DPBOM000004285,의장(설치),F3,,D5,2022-04-18,2022-04-11
1512,DPBOM000004286,제작,F3,,D5,2022-03-25,2022-02-17
1513,DPBOM000004287,Supp 제작,F3,,D5,2022-03-25,2022-02-17
1514,DPBOM000004288,의장(설치),F3,,D5,2022-04-15,2022-04-11
1515,DPBOM000004289,제작,F3,,D5,2022-03-25,2022-02-17
1516,DPBOM000004290,의장(설치),F5,,D7,2022-07-22,
1517,DPBOM000004291,의장(설치),F8,,D5,2022-07-22,2022-04-04
1518,DPBOM000004292,의장(설치),F8,,D5,2022-07-22,2022-04-04
1519,DPBOM000004293,의장(설치),F5,,D7,2022-07-22,2022-07-21
1520,DPBOM000002572,의장(설치),F5,,D7,2022-07-22,2022-07-21
1521,DPBOM000004295,철의장,F5,,D7,2022-06-20,2022-04-16
1522,DPBOM000001834,의장(설치),F4,,D6,2022-07-22,2022-07-07
1523,DPBOM000004297,철의장,F4,,D6,2022-06-20,2022-05-14
1524,DPBOM000004298,의장(설치),F11,,D6,2022-07-22,2022-07-21
1525,DPBOM000004299,철의장,F11,,D6,2022-06-20,2022-04-14
1526,DPBOM000001456,의장(설치),F3,,D5,2022-07-22,2022-07-09
1527,DPBOM000001235,제작,F3,,D5,2022-06-20,2022-05-15
1528,DPBOM000001236,Supp 제작,F3,,D5,2022-06-20,2022-05-15
1529,DPBOM000002573,의장(설치),F4,,D6,2022-07-22,2022-07-02
1530,DPBOM000001237,철의장,F4,,D6,2022-06-20,2022-04-07
1531,DPBOM000004305,계획,F3,,D5,2022-03-27,2022-03-27
1532,DPBOM000004306,의장,F4,,D6,2022-05-21,2022-05-13
1533,DPBOM000004307,철의장,F4,,D6,2022-03-25,2022-02-18
1534,DPBOM000000312,의장(설치),F8,,D5,2022-06-13,2022-04-03
1535,DPBOM000000174,철의장,F8,,D5,2022-05-21,2022-04-01
1536,DPBOM000002127,의장(설치),F5,,D7,2022-06-11,2022-06-09
1537,DPBOM000002146,의장(설치),F5,,D7,2022-06-25,2022-06-17
1538,DPBOM000000175,철의장,F5,,D7,2022-06-03,2022-03-17
1539,DPBOM000000220,의장(설치),F3,,D5,2022-06-11,2022-05-08
1540,DPBOM000000145,제작,F3,,D5,2022-05-20,2022-02-25
1541,DPBOM000000146,Supp 제작,F3,,D5,2022-05-20,2022-02-25
1542,DPBOM000002147,의장(설치),F4,,D6,2022-06-25,2022-05-08
1543,DPBOM000002062,의장(설치),F4,,D6,2022-06-11,2022-05-08
1544,DPBOM000000063,철의장,F4,,D6,2022-06-03,2022-03-21
1545,DPBOM000000147,철의장,F4,,D6,2022-05-20,2022-03-21
1546,DPBOM000000375,의장(설치),F3,,D5,2022-05-28,2022-04-03
1547,DPBOM000000193,제작,F3,,D5,2022-05-02,2022-03-25
1548,DPBOM000000314,의장(설치),F3,,D5,2022-05-28,2022-04-03
1549,DPBOM000000177,제작,F3,,D5,2022-05-02,2022-03-25
1550,DPBOM000004324,Supp 제작,F3,,D5,2022-05-02,2022-03-25
1551,DPBOM000004325,의장(설치),F4,,D6,2022-05-28,2022-05-08
1552,DPBOM000004326,철의장,F4,,D6,2022-04-29,2022-03-20
1553,DPBOM000000315,의장(설치),F3,,D5,2022-05-28,2022-04-03
1554,DPBOM000000178,제작,F3,,D5,2022-05-02,2022-03-25
1555,DPBOM000004329,Supp 제작,F3,,D5,2022-05-02,2022-03-25
1556,DPBOM000004330,의장(설치),F4,,D6,2022-05-28,2022-05-08
1557,DPBOM000004331,철의장,F4,,D6,2022-04-29,2022-03-20
1558,DPBOM000004332,의장(설치),F3,,D5,2022-06-02,2022-04-11
1559,DPBOM000004333,제작,F3,,D5,2022-04-25,2022-02-27
1560,DPBOM000004334,의장(설치),F3,,D5,2022-06-02,2022-04-11
1561,DPBOM000004335,제작,F3,,D5,2022-04-25,2022-02-27
1562,DPBOM000004336,계획,F5,,D7,2022-04-01,2022-03-31
1563,DPBOM000004337,계획,F3,,D5,2022-03-28,2022-03-27
1564,DPBOM000004338,의장(설치),F8,,D5,2022-06-13,2022-04-03
1565,DPBOM000004339,철의장,F8,,D5,2022-05-21,2022-04-01
1566,DPBOM000004340,의장(설치),F5,,D7,2022-06-13,2022-06-09
1567,DPBOM000004341,철의장,F5,,D7,2022-05-22,2022-03-12
1568,DPBOM000004342,의장(설치),F5,,D7,2022-07-01,2022-06-23
1569,DPBOM000004343,철의장,F5,,D7,2022-06-09,2022-03-17
1570,DPBOM000004344,의장(설치),F3,,D5,2022-07-01,2022-06-12
1571,DPBOM000004345,제작,F3,,D5,2022-06-06,2022-03-24
1572,DPBOM000004346,Supp 제작,F3,,D5,2022-06-06,2022-03-24
1573,DPBOM000004347,의장(설치),F3,,D5,2022-06-17,2022-06-12
1574,DPBOM000004348,제작,F3,,D5,2022-05-26,2022-03-20
1575,DPBOM000004349,Supp 제작,F3,,D5,2022-05-26,2022-03-20
1576,DPBOM000004350,의장(설치),F4,,D6,2022-07-01,2022-05-08
1577,DPBOM000004351,의장(설치),F4,,D6,2022-06-17,2022-05-08
1578,DPBOM000004352,철의장,F4,,D6,2022-06-09,2022-03-17
1579,DPBOM000004353,철의장,F4,,D6,2022-05-26,2022-03-21
1580,DPBOM000004354,의장(설치),F3,,D5,2022-05-29,2022-04-03
1581,DPBOM000004355,제작,F3,,D5,2022-05-05,2022-03-25
1582,DPBOM000004356,Supp 제작,F3,,D5,2022-05-05,2022-03-25
1583,DPBOM000004357,철의장,F4,,D6,2022-05-06,2022-03-20
1584,DPBOM000004358,의장(설치),F3,,D5,2022-05-27,2022-04-11
1585,DPBOM000004359,제작,F3,,D5,2022-05-02,2022-02-27
1586,DPBOM000004360,의장(설치),F3,,D5,2022-06-02,2022-04-11
1587,DPBOM000004361,제작,F3,,D5,2022-05-08,2022-02-27
1588,DPBOM000004362,계획,F2,,D4,2022-04-07,2022-04-01
1589,DPBOM000004363,계획,F5,,D7,2022-04-07,2022-03-31
1590,DPBOM000004364,계획,F3,,D5,2022-04-07,2022-04-01
1591,DPBOM000004365,의장,F4,,D6,2022-05-30,2022-05-27
1592,DPBOM000004366,철의장,F4,,D6,2022-04-16,2022-03-11
1593,DPBOM000004367,의장(설치),F7,,D3,2022-06-02,2022-04-28
1594,DPBOM000004368,의장(설치),F8,,D5,2022-06-02,2022-04-04
1595,DPBOM000004369,철의장,F7,,D3,2022-05-01,2022-03-12
1596,DPBOM000004370,철의장,F8,,D5,2022-05-07,2022-03-31
1597,DPBOM000004371,의장(설치),F5,,D7,2022-06-02,2022-05-28
1598,DPBOM000004372,철의장,F5,,D7,2022-05-07,2022-04-04
1599,DPBOM000002574,의장(설치),F5,,D7,2022-06-11,2022-06-09
1600,DPBOM000000376,철의장,F5,,D7,2022-05-16,2022-03-17
1601,DPBOM000004375,의장(설치),F3,,D5,2022-06-02,2022-05-02
1602,DPBOM000004376,제작,F3,,D5,2022-05-07,2022-04-01
1603,DPBOM000004377,Supp 제작,F3,,D5,2022-05-07,2022-04-07
1604,DPBOM000004378,의장(설치),F2,,D4,2022-06-02,2022-04-04
1605,DPBOM000004379,의장(설치),F2,,D4,2022-06-11,2022-04-28
1606,DPBOM000004380,의장(설치),F3,,D5,2022-06-11,2022-05-02
1607,DPBOM000004381,제작,F2,,D4,2022-05-16,2022-03-13
1608,DPBOM000004382,제작,F3,,D5,2022-05-16,2022-04-01
1609,DPBOM000004383,Supp 제작,F2,,D4,2022-05-01,2022-03-17
1610,DPBOM000004384,의장(설치),F4,,D6,2022-06-11,2022-05-16
1611,DPBOM000004385,철의장,F4,,D6,2022-05-16,2022-03-17
1612,DPBOM000004386,의장(설치),F7,,D3,2022-05-29,2022-04-28
1613,DPBOM000004387,의장(설치),F8,,D5,2022-05-29,2022-04-04
1614,DPBOM000004388,철의장,F7,,D3,2022-05-01,2022-03-12
1615,DPBOM000004389,철의장,F8,,D5,2022-05-05,2022-03-31
1616,DPBOM000004390,의장(설치),F5,,D7,2022-05-29,2022-05-28
1617,DPBOM000004391,철의장,F5,,D7,2022-05-05,2022-04-04
1618,DPBOM000002575,의장(설치),F5,,D7,2022-06-09,2022-06-09
1619,DPBOM000000933,철의장,F5,,D7,2022-05-16,2022-03-17
1620,DPBOM000004394,의장(설치),F3,,D5,2022-05-29,2022-05-02
1621,DPBOM000004395,제작,F3,,D5,2022-05-05,2022-04-01
1622,DPBOM000004396,Supp 제작,F3,,D5,2022-05-05,2022-04-07
1623,DPBOM000004397,의장(설치),F2,,D4,2022-05-29,2022-04-28
1624,DPBOM000004398,의장(설치),F3,,D5,2022-06-09,2022-05-02
1625,DPBOM000004399,제작,F2,,D4,2022-05-01,2022-03-13
1626,DPBOM000004400,제작,F3,,D5,2022-05-14,2022-04-01
1627,DPBOM000004401,Supp 제작,F2,,D4,2022-05-01,2022-03-17
1628,DPBOM000004402,의장(설치),F4,,D6,2022-06-09,2022-05-16
1629,DPBOM000004403,철의장,F4,,D6,2022-05-16,2022-03-11
1630,DPBOM000004404,의장(설치),F5,,D7,2022-08-14,
1631,DPBOM000004405,의장(설치),F8,,D5,2022-08-11,2022-04-04
1632,DPBOM000004406,의장(설치),F5,,D7,2022-08-11,2022-07-21
