No,D/P&BOM 코드,D/P&BOM 내역,설계기능,협력사,직영책임부서,최종 출도가능일자,출도실적
373,DPBOM000001324,의장(설치),F9,D1,D8,2022-11-07,2022-11-05
374,DPBOM000001260,철의장,F9,D1,D8,2022-10-15,2022-10-15
375,DPBOM000002493,의장(설치),F6,,D8,2022-11-12,2022-11-03
376,DPBOM000002495,의장(설치),F6,,D8,2022-11-12,2022-10-29
377,DPBOM000002313,의장(설치),F6,,D8,2022-10-29,2022-10-14
378,DPBOM000000890,목의,F6,,D8,2022-10-20,2022-10-09
379,DPBOM000002496,의장(설치),F6,,D8,2022-11-12,2022-10-14
380,DPBOM000002497,의장(설치),F6,,D8,2022-11-12,2022-10-30
381,DPBOM000002499,의장(설치),F6,,D8,2022-11-12,2022-10-14
382,DPBOM000002501,의장(설치),F6,,D8,2022-11-12,2022-10-28
383,DPBOM000002544,의장(설치),F6,,D8,2022-11-12,2022-10-29
384,DPBOM000006658,의장(설치),F6,,D8,2023-01-13,2023-01-12
385,DPBOM000002502,의장(설치),F6,,D8,2022-11-12,2022-10-28
386,DPBOM000002503,의장(설치),F6,,D8,2022-11-12,2022-10-28
387,DPBOM000000891,목의,F6,,D8,2022-10-20,2022-10-15
388,DPBOM000003355,의장(설치),F5,,D7,2022-11-12,
389,DPBOM000006663,의장(설치),F5,,D7,2023-03-09,
390,DPBOM000002506,의장(설치),F5,,D7,2022-11-12,2022-11-12
391,DPBOM000006665,의장(설치),F5,,D7,2022-11-12,2022-11-12
392,DPBOM000006666,철의장,F5,,D7,2022-10-20,2022-10-17
393,DPBOM000006667,의장(설치),F5,,D7,2023-03-03,2022-11-12
394,DPBOM000006668,철의장,F5,,D7,2023-02-05,2023-02-05
395,DPBOM000002509,의장(설치),F9,D1,D8,2022-11-12,2022-11-05
396,DPBOM000000892,제작,F9,D1,D8,2022-10-20,2022-10-18
397,DPBOM000000893,Supp 제작,F9,D1,D8,2022-10-20,2022-10-18
398,DPBOM000000894,철의장,F9,D1,D8,2022-10-20,2022-10-20
399,DPBOM000002511,의장(설치),F6,,D8,2022-11-12,2022-10-24
400,DPBOM000002512,의장(설치),F6,,D8,2022-11-12,2022-10-28
401,DPBOM000002546,의장(설치),F6,,D8,2022-11-12,2022-10-27
402,DPBOM000003368,철의장,F6,,D8,2022-10-20,2022-10-03
403,DPBOM000000898,철의장,F6,,D8,2022-10-20,2022-10-03
404,DPBOM000002514,의장(설치),F6,,D8,2023-03-04,2022-10-24
405,DPBOM000002515,의장(설치),F6,,D8,2023-03-03,2022-10-28
406,DPBOM000002547,의장(설치),F6,,D8,2023-03-03,2022-10-27
407,DPBOM000002516,의장(설치),F9,D1,D8,2022-11-12,2022-11-05
408,DPBOM000001261,철의장,F9,D1,D8,2022-10-20,2022-10-18
409,DPBOM000003377,의장(설치),F6,,D8,2022-11-17,2022-11-03
410,DPBOM000003379,의장(설치),F6,,D8,2022-11-17,2022-10-29
411,DPBOM000003380,의장(설치),F6,,D8,2022-11-03,2022-10-14
412,DPBOM000006686,목의,F6,,D8,2022-10-23,2022-10-09
413,DPBOM000003382,의장(설치),F6,,D8,2022-11-17,2022-10-14
414,DPBOM000003383,의장(설치),F6,,D8,2022-11-17,2022-10-30
415,DPBOM000003387,의장(설치),F6,,D8,2022-11-17,2022-10-14
416,DPBOM000003389,의장(설치),F6,,D8,2022-11-17,2022-10-28
417,DPBOM000003390,의장(설치),F6,,D8,2022-11-17,2022-11-03
418,DPBOM000006692,의장(설치),F6,,D8,2023-01-13,2023-01-12
419,DPBOM000003391,의장(설치),F6,,D8,2022-11-17,2022-10-28
420,DPBOM000006694,의장(설치),F6,,D8,2022-11-17,2022-10-28
421,DPBOM000003392,목의,F6,,D8,2022-10-23,2022-10-15
422,DPBOM000003398,의장(설치),F5,,D7,2022-11-17,
423,DPBOM000006697,의장(설치),F5,,D7,2023-03-09,
424,DPBOM000003400,의장(설치),F5,,D7,2022-11-17,2022-11-14
425,DPBOM000006699,의장(설치),F5,,D7,2022-11-17,2022-11-14
426,DPBOM000003401,철의장,F5,,D7,2022-10-23,2022-10-23
427,DPBOM000006701,의장(설치),F5,,D7,2023-03-03,2022-11-14
428,DPBOM000006702,철의장,F5,,D7,2023-02-05,2023-02-05
429,DPBOM000003404,의장(설치),F9,D1,D8,2022-11-17,2022-10-22
430,DPBOM000003405,제작,F9,D1,D8,2022-10-23,2022-09-26
431,DPBOM000003406,Supp 제작,F9,D1,D8,2022-10-23,2022-10-22
432,DPBOM000003407,철의장,F9,D1,D8,2022-10-23,2022-10-22
433,DPBOM000003409,의장(설치),F6,,D8,2022-11-17,2022-10-24
434,DPBOM000003410,의장(설치),F6,,D8,2022-11-17,2022-10-28
435,DPBOM000003411,의장(설치),F6,,D8,2022-11-17,2022-10-27
436,DPBOM000003412,철의장,F6,,D8,2022-10-23,2022-10-03
437,DPBOM000003413,철의장,F6,,D8,2022-10-23,2022-10-03
438,DPBOM000003415,의장(설치),F6,,D8,2023-03-04,2022-10-24
439,DPBOM000003416,의장(설치),F6,,D8,2023-03-03,2022-10-28
440,DPBOM000003417,의장(설치),F6,,D8,2023-03-03,2022-10-27
441,DPBOM000003418,의장(설치),F9,D1,D8,2022-11-17,2022-10-22
442,DPBOM000003419,철의장,F9,D1,D8,2022-10-23,2022-09-26
443,DPBOM000003421,의장(설치),F6,,D8,2022-11-20,2022-11-03
444,DPBOM000003423,의장(설치),F6,,D8,2022-11-20,2022-10-29
445,DPBOM000006719,의장(설치),F6,,D8,2022-11-06,2022-10-14
446,DPBOM000006720,목의,F6,,D8,2022-10-28,2022-10-09
447,DPBOM000003425,의장(설치),F6,,D8,2022-11-20,2022-10-14
448,DPBOM000003426,의장(설치),F6,,D8,2022-11-20,2022-10-30
449,DPBOM000003430,의장(설치),F6,,D8,2022-11-20,2022-10-14
450,DPBOM000003432,의장(설치),F6,,D8,2022-11-20,2022-10-28
451,DPBOM000006725,의장(설치),F6,,D8,2022-11-20,2022-11-03
452,DPBOM000006726,의장(설치),F6,,D8,2023-01-13,2023-01-12
453,DPBOM000006727,의장(설치),F6,,D8,2022-11-20,2022-10-28
454,DPBOM000006728,의장(설치),F6,,D8,2022-11-20,2022-10-28
455,DPBOM000006729,목의,F6,,D8,2022-10-28,2022-10-28
456,DPBOM000003434,의장(설치),F5,,D7,2022-11-20,
457,DPBOM000006731,의장(설치),F5,,D7,2023-03-09,
458,DPBOM000003436,의장(설치),F5,,D7,2022-11-20,2022-11-20
459,DPBOM000006733,의장(설치),F5,,D7,2022-11-20,2022-11-20
460,DPBOM000003437,철의장,F5,,D7,2022-10-28,2022-10-27
461,DPBOM000006735,의장(설치),F5,,D7,2023-03-03,2022-11-20
462,DPBOM000006736,철의장,F5,,D7,2023-02-05,2023-02-05
463,DPBOM000003439,의장(설치),F9,D1,D8,2022-11-20,2022-10-24
464,DPBOM000003440,제작,F9,D1,D8,2022-10-28,2022-10-06
465,DPBOM000003441,Supp 제작,F9,D1,D8,2022-10-28,2022-10-06
466,DPBOM000003442,철의장,F9,D1,D8,2022-10-28,2022-10-27
467,DPBOM000003444,의장(설치),F6,,D8,2022-11-20,2022-10-24
468,DPBOM000003445,의장(설치),F6,,D8,2022-11-20,2022-10-28
469,DPBOM000003446,의장(설치),F6,,D8,2022-11-20,2022-10-27
470,DPBOM000003447,철의장,F6,,D8,2022-10-28,2022-10-03
471,DPBOM000003448,철의장,F6,,D8,2022-10-28,2022-10-03
472,DPBOM000003450,의장(설치),F6,,D8,2023-03-04,2022-10-24
473,DPBOM000003451,의장(설치),F6,,D8,2023-03-03,2022-10-28
474,DPBOM000003452,의장(설치),F6,,D8,2023-03-03,2022-10-27
475,DPBOM000003453,의장(설치),F9,D1,D8,2022-11-20,2022-10-24
476,DPBOM000003454,철의장,F9,D1,D8,2022-10-28,2022-10-06
477,DPBOM000006751,의장(설치),F6,,D8,2022-11-25,2022-11-03
478,DPBOM000006752,의장(설치),F6,,D8,2022-11-25,2022-10-29
479,DPBOM000006753,의장(설치),F6,,D8,2022-11-11,2022-10-14
480,DPBOM000006754,목의,F6,,D8,2022-10-31,2022-10-09
481,DPBOM000006755,의장(설치),F6,,D8,2022-11-25,2022-10-14
482,DPBOM000006756,의장(설치),F6,,D8,2022-11-25,2022-10-30
483,DPBOM000006757,의장(설치),F6,,D8,2022-11-25,2022-10-14
484,DPBOM000006758,의장(설치),F6,,D8,2022-11-25,2022-10-28
485,DPBOM000006759,의장(설치),F6,,D8,2022-11-25,2022-11-03
486,DPBOM000006760,의장(설치),F6,,D8,2023-01-13,2023-01-12
487,DPBOM000006761,의장(설치),F6,,D8,2022-11-25,2022-10-28
488,DPBOM000006762,의장(설치),F6,,D8,2022-11-25,2022-10-28
489,DPBOM000006763,목의,F6,,D8,2022-10-31,2022-10-28
490,DPBOM000006764,의장(설치),F5,,D7,2022-11-25,
491,DPBOM000006765,의장(설치),F5,,D7,2023-03-09,
492,DPBOM000006766,의장(설치),F5,,D7,2022-11-25,2022-11-23
493,DPBOM000006767,의장(설치),F5,,D7,2022-11-25,2022-11-23
494,DPBOM000006768,철의장,F5,,D7,2022-10-31,2022-10-31
495,DPBOM000006769,의장(설치),F5,,D7,2023-03-03,2022-11-23
496,DPBOM000006770,철의장,F5,,D7,2023-02-05,2023-02-05
497,DPBOM000006771,의장(설치),F9,,D8,2022-11-25,2022-10-31
498,DPBOM000006772,제작,F9,,D8,2022-10-31,2022-10-08
499,DPBOM000006773,철의장,F9,,D8,2022-10-31,2022-10-27
500,DPBOM000006774,의장(설치),F6,,D8,2022-11-25,2022-10-24
501,DPBOM000006775,의장(설치),F6,,D8,2022-11-25,2022-10-28
502,DPBOM000006776,의장(설치),F6,,D8,2022-11-25,2022-10-27
503,DPBOM000006777,철의장,F6,,D8,2022-10-31,2022-10-03
504,DPBOM000006778,철의장,F6,,D8,2022-10-31,2022-10-03
505,DPBOM000006779,의장(설치),F6,,D8,2023-03-04,2022-10-24
506,DPBOM000006780,의장(설치),F6,,D8,2023-03-03,2022-10-28
507,DPBOM000006781,의장(설치),F6,,D8,2023-03-03,2022-10-27
508,DPBOM000006782,의장(설치),F9,,D8,2022-11-25,2022-10-31
509,DPBOM000006783,철의장,F9,,D8,2022-10-31,2022-10-08
510,DPBOM000002548,의장(설치),F6,,D8,2022-12-01,2022-11-03
511,DPBOM000002550,의장(설치),F6,,D8,2022-12-01,2022-10-29
512,DPBOM000002395,의장(설치),F6,,D8,2022-11-17,2022-10-14
513,DPBOM000002551,의장(설치),F6,,D8,2022-12-01,2022-10-14
514,DPBOM000002552,의장(설치),F6,,D8,2022-12-01,2022-10-30
515,DPBOM000002554,의장(설치),F6,,D8,2022-12-01,2022-10-14
516,DPBOM000002556,의장(설치),F6,,D8,2022-12-01,2022-10-28
517,DPBOM000002591,의장(설치),F6,,D8,2022-12-01,2022-11-03
518,DPBOM000006792,의장(설치),F6,,D8,2023-01-13,2023-01-12
519,DPBOM000002557,의장(설치),F6,,D8,2022-12-01,2022-11-26
520,DPBOM000002558,의장(설치),F6,,D8,2022-12-01,2022-10-28
521,DPBOM000000899,목의,F6,,D8,2022-11-06,2022-10-31
522,DPBOM000003479,의장(설치),F5,,D7,2022-12-01,
523,DPBOM000006797,의장(설치),F5,,D7,2023-03-09,
524,DPBOM000002560,의장(설치),F5,,D7,2022-12-01,2022-12-01
525,DPBOM000006799,의장(설치),F5,,D7,2022-12-01,2022-12-01
526,DPBOM000001310,철의장,F5,,D7,2022-11-06,2022-11-06
527,DPBOM000006801,의장(설치),F5,,D7,2023-03-03,2022-12-01
528,DPBOM000006802,철의장,F5,,D7,2023-02-05,2023-02-05
529,DPBOM000001216,의장(설치),F9,D1,D8,2022-12-01,2022-10-31
530,DPBOM000000900,제작,F9,D1,D8,2022-11-06,2022-10-31
531,DPBOM000000901,Supp 제작,F9,D1,D8,2022-11-06,2022-10-31
532,DPBOM000000902,철의장,F9,D1,D8,2022-11-06,2022-10-31
533,DPBOM000002562,의장(설치),F6,,D8,2022-12-01,2022-12-01
534,DPBOM000002563,의장(설치),F6,,D8,2022-12-01,2022-10-24
535,DPBOM000002564,의장(설치),F6,,D8,2022-12-01,2022-10-28
536,DPBOM000002593,의장(설치),F6,,D8,2022-12-01,2022-10-27
537,DPBOM000000906,철의장,F6,,D8,2022-11-06,2022-11-06
538,DPBOM000000907,철의장,F6,,D8,2022-11-06,2022-10-03
539,DPBOM000002764,의장(설치),F6,,D8,2023-03-03,2022-12-01
540,DPBOM000002765,의장(설치),F6,,D8,2023-03-04,2022-10-24
541,DPBOM000002766,의장(설치),F6,,D8,2023-03-03,2022-10-28
542,DPBOM000002638,의장(설치),F6,,D8,2023-03-03,2022-10-27
543,DPBOM000001426,의장(설치),F9,D1,D8,2022-12-01,2022-10-31
544,DPBOM000001311,철의장,F9,D1,D8,2022-11-06,2022-10-23
545,DPBOM000003505,의장(설치),F5,,D7,2022-10-28,
546,DPBOM000006820,의장(설치),F5,,D7,2023-03-09,
547,DPBOM000006821,의장(설치),F6,,D8,2022-12-03,2022-10-29
548,DPBOM000006822,의장(설치),F6,,D8,2022-11-24,2022-10-14
549,DPBOM000006823,의장(설치),F6,,D8,2022-12-08,2022-10-14
550,DPBOM000006824,의장(설치),F6,,D8,2022-12-03,2022-10-30
551,DPBOM000006825,의장(설치),F6,,D8,2022-12-08,2022-10-14
552,DPBOM000006826,의장(설치),F6,,D8,2022-12-03,2022-10-28
553,DPBOM000006827,의장(설치),F6,,D8,2022-12-03,2022-10-28
554,DPBOM000006828,의장(설치),F5,,D7,2022-10-28,
555,DPBOM000006829,의장(설치),F5,,D7,2023-03-09,
556,DPBOM000006830,의장(설치),F5,,D7,2022-10-28,2022-10-27
557,DPBOM000006831,철의장,F5,,D7,2022-10-03,2022-10-02
558,DPBOM000006832,의장(설치),F5,,D7,2023-03-03,2023-03-03
559,DPBOM000006833,철의장,F5,,D7,2023-02-05,2023-02-05
560,DPBOM000006834,의장(설치),F9,D1,D8,2022-12-03,2022-11-20
561,DPBOM000006835,제작,F9,D1,D8,2022-11-10,2022-10-27
562,DPBOM000006836,Supp 제작,F9,D1,D8,2022-11-10,2022-10-27
563,DPBOM000006837,철의장,F9,D1,D8,2022-11-10,2022-10-27
564,DPBOM000006838,철의장,F6,,D8,2022-11-10,2022-10-29
565,DPBOM000006839,의장(설치),F9,D1,D8,2022-12-03,2022-11-20
566,DPBOM000006840,철의장,F9,D1,D8,2022-11-13,2022-10-23
567,DPBOM000006841,철의장,F10,,D9,2022-08-01,2022-07-25
568,DPBOM000000041,계획,F3,,D5,2022-06-18,2022-06-18
569,DPBOM000000911,의장(설치),F11,,D6,2022-10-10,2022-10-10
570,DPBOM000000626,철의장,F11,,D6,2022-09-16,2022-09-17
571,DPBOM000000204,의장(설치),F3,,D5,2022-09-01,2022-08-21
572,DPBOM000000139,제작,F3,,D5,2022-08-01,2022-08-01
573,DPBOM000000140,Supp 제작,F3,,D5,2022-08-01,2022-08-01
574,DPBOM000006848,의장(설치),F3,,D5,2022-09-08,2022-09-05
575,DPBOM000006849,제작,F3,,D5,2022-08-08,2022-08-07
576,DPBOM000006850,Supp 제작,F3,,D5,2022-08-08,2022-08-07
577,DPBOM000003521,계획,F2,,D4,2022-07-24,2022-07-24
578,DPBOM000000086,계획,F3,,D5,2022-07-24,2022-07-24
579,DPBOM000000660,의장(설치),F3,,D5,2022-11-14,2022-09-25
580,DPBOM000000363,제작,F3,,D5,2022-10-14,2022-08-07
581,DPBOM000000364,Supp 제작,F3,,D5,2022-10-14,2022-08-07
582,DPBOM000006856,의장(설치),F5,,D7,2023-01-02,
583,DPBOM000006857,의장(설치),F7,,D4,2023-01-02,2022-12-22
584,DPBOM000006858,의장(설치),F5,D1,D7,2023-01-02,2023-01-02
585,DPBOM000006859,철의장,F5,D1,D7,2022-12-15,2022-11-03
586,DPBOM000006860,의장(설치),F2,,D4,2022-12-10,2022-08-12
587,DPBOM000006861,제작,F2,,D4,2022-11-17,2022-08-19
588,DPBOM000006862,Supp 제작,F2,,D4,2022-11-17,2022-08-19
589,DPBOM000006863,의장(설치),F1,,D3,2023-01-12,2022-11-06
590,DPBOM000006864,철의장,F1,,D3,2022-12-18,2022-07-29
591,DPBOM000003531,계획,F2,,D4,2022-06-20,2022-06-20
592,DPBOM000006866,계획,F5,D1,D7,2022-06-20,2022-06-20
593,DPBOM000003532,계획,F3,,D5,2022-06-20,2022-06-18
594,DPBOM000006868,의장(설치),F3,,D5,2022-09-08,2022-09-05
595,DPBOM000006869,제작,F3,,D5,2022-08-04,2022-08-04
596,DPBOM000003542,계획,F2,,D4,2022-07-23,2022-07-21
597,DPBOM000003543,계획,F5,D1,D7,2022-07-24,2022-07-24
598,DPBOM000003545,의장,F1,,D3,2022-10-23,2022-10-23
599,DPBOM000006873,철의장,F1,,D3,2022-09-10,2022-09-10
600,DPBOM000003546,의장(설치),F7,,D4,2022-10-30,2022-10-17
601,DPBOM000006875,철의장,F7,,D4,2022-09-30,2022-08-18
602,DPBOM000002003,의장(설치),F5,D1,D7,2022-11-04,2022-11-03
603,DPBOM000000442,철의장,F5,D1,D7,2022-10-10,2022-09-11
604,DPBOM000001902,의장(설치),F2,,D4,2022-10-06,2022-08-12
605,DPBOM000000445,제작,F2,,D4,2022-09-09,2022-08-18
606,DPBOM000000447,Supp 제작,F2,,D4,2022-09-09,2022-08-18
607,DPBOM000001903,의장(설치),F1,,D3,2022-10-31,2022-09-18
608,DPBOM000006882,의장(설치),F1,,D3,2022-10-27,2022-10-09
609,DPBOM000000448,철의장,F1,,D3,2022-09-30,2022-08-19
610,DPBOM000003563,의장(설치),F7,,D4,2022-10-30,2022-10-17
611,DPBOM000006885,철의장,F7,,D4,2022-09-30,2022-08-18
612,DPBOM000002005,의장(설치),F5,D1,D7,2022-11-04,2022-11-03
613,DPBOM000000449,철의장,F5,D1,D7,2022-10-10,2022-09-11
614,DPBOM000001905,의장(설치),F2,,D4,2022-10-07,2022-08-12
615,DPBOM000000452,제작,F2,,D4,2022-09-10,2022-08-18
616,DPBOM000000454,Supp 제작,F2,,D4,2022-09-10,2022-08-18
617,DPBOM000001906,의장(설치),F1,,D3,2022-10-31,2022-09-18
618,DPBOM000006892,의장(설치),F1,,D3,2022-10-27,2022-10-09
619,DPBOM000000455,철의장,F1,,D3,2022-09-30,2022-08-19
620,DPBOM000006894,의장,F1,,D3,2022-11-20,2022-11-20
621,DPBOM000003580,의장(설치),F5,,D7,2023-01-16,
622,DPBOM000002396,의장(설치),F5,D1,D7,2022-12-05,2022-12-05
623,DPBOM000001574,철의장,F5,D1,D7,2022-11-17,2022-09-29
624,DPBOM000002630,의장(설치),F2,,D4,2022-11-07,2022-08-12
625,DPBOM000001543,제작,F2,,D4,2022-10-15,2022-08-18
626,DPBOM000006900,Supp 제작,F2,,D4,2022-10-15,2022-08-18
627,DPBOM000002632,의장(설치),F1,,D3,2022-12-05,2022-11-07
628,DPBOM000002633,의장(설치),F1,,D3,2022-12-05,2022-11-06
629,DPBOM000001575,철의장,F1,,D3,2022-11-17,2022-10-16
630,DPBOM000001546,철의장,F1,,D3,2022-11-17,2022-07-26
631,DPBOM000006905,계획,F2,,D4,2022-07-22,2022-07-22
632,DPBOM000006906,계획,F5,D1,D7,2022-07-22,2022-07-22
633,DPBOM000006907,의장,F1,,D3,2022-10-13,2022-09-18
634,DPBOM000006908,의장,F1,,D3,2022-10-13,2022-09-18
635,DPBOM000006909,철의장,F1,,D3,2022-09-09,2022-07-10
636,DPBOM000006910,의장(설치),F5,D1,D7,2022-11-27,2022-09-09
637,DPBOM000006911,철의장,F5,D1,D7,2022-11-04,2022-09-08
638,DPBOM000006912,의장(설치),F2,,D4,2022-08-13,2022-08-12
639,DPBOM000006913,제작,F2,,D4,2022-07-11,2022-07-10
640,DPBOM000006914,Supp 제작,F2,,D4,2022-07-11,2022-07-10
641,DPBOM000006915,의장(설치),F1,,D3,2022-09-10,2022-08-14
642,DPBOM000006916,철의장,F1,,D3,2022-08-12,2022-07-10
643,DPBOM000006917,의장(설치),F5,D1,D7,2022-11-27,2022-09-09
644,DPBOM000006918,철의장,F5,D1,D7,2022-11-04,2022-09-08
645,DPBOM000006919,의장(설치),F2,,D4,2022-08-13,2022-08-12
646,DPBOM000006920,제작,F2,,D4,2022-07-11,2022-07-10
647,DPBOM000006921,Supp 제작,F2,,D4,2022-07-11,2022-07-10
648,DPBOM000006922,의장(설치),F1,,D3,2022-09-10,2022-08-14
649,DPBOM000006923,철의장,F1,,D3,2022-08-12,2022-07-10
650,DPBOM000006924,계획,F2,,D4,2022-07-23,2022-07-23
651,DPBOM000006925,계획,F5,D1,D7,2022-07-24,2022-07-24
652,DPBOM000006926,의장,F1,,D3,2022-10-14,2022-09-18
653,DPBOM000006927,의장(설치),F5,D1,D7,2022-11-04,2022-11-03
654,DPBOM000006928,철의장,F5,D1,D7,2022-11-04,2022-09-03
655,DPBOM000006929,의장(설치),F2,,D4,2022-08-15,2022-08-12
656,DPBOM000006930,제작,F2,,D4,2022-07-21,2022-07-11
657,DPBOM000006931,Supp 제작,F2,,D4,2022-07-21,2022-07-11
658,DPBOM000006932,의장(설치),F1,,D3,2022-09-11,2022-08-14
659,DPBOM000006933,철의장,F1,,D3,2022-08-13,2022-07-10
660,DPBOM000006934,의장(설치),F5,D1,D7,2022-11-04,2022-11-03
661,DPBOM000006935,철의장,F5,D1,D7,2022-11-04,2022-09-03
662,DPBOM000006936,의장(설치),F2,,D4,2022-08-15,2022-08-12
663,DPBOM000006937,제작,F2,,D4,2022-07-21,2022-07-11
664,DPBOM000006938,Supp 제작,F2,,D4,2022-07-21,2022-07-11
665,DPBOM000006939,의장(설치),F1,,D3,2022-09-11,2022-08-14
666,DPBOM000006940,철의장,F1,,D3,2022-08-13,2022-07-10
667,DPBOM000003588,계획,F2,,D4,2022-07-02,2022-06-17
668,DPBOM000006942,계획,F5,D1,D7,2022-07-07,2022-07-03
669,DPBOM000001865,의장(설치),F2,,D4,2022-09-24,2022-09-16
670,DPBOM000003598,의장(설치),F2,,D4,2022-09-24,2022-09-16
671,DPBOM000006945,의장(설치),F7,,D4,2022-09-12,2022-09-03
672,DPBOM000006946,의장(설치),F5,D1,D7,2022-09-12,2022-09-12
673,DPBOM000006947,철의장,F5,D1,D7,2022-08-14,2022-08-14
674,DPBOM000006948,의장(설치),F2,,D4,2022-09-12,2022-09-03
675,DPBOM000006949,제작,F2,,D4,2022-08-14,2022-08-14
676,DPBOM000006950,Supp 제작,F2,,D4,2022-08-14,2022-08-14
677,DPBOM000006951,의장(설치),F7,,D4,2022-09-12,2022-09-03
678,DPBOM000006952,철의장,F7,,D4,2022-08-14,2022-06-24
679,DPBOM000006953,의장(설치),F5,D1,D7,2022-09-12,2022-09-12
680,DPBOM000006954,철의장,F5,D1,D7,2022-08-14,2022-08-14
681,DPBOM000001861,의장(설치),F2,,D4,2022-09-12,2022-09-03
682,DPBOM000000218,제작,F2,,D4,2022-08-14,2022-08-14
683,DPBOM000000219,Supp 제작,F2,,D4,2022-08-14,2022-08-14
684,DPBOM000003604,계획,F2,,D4,2022-07-02,2022-06-17
685,DPBOM000006959,계획,F5,D1,D7,2022-07-08,2022-07-03
686,DPBOM000006960,의장,F1,,D3,2022-09-12,2022-08-12
687,DPBOM000006961,철의장,F1,,D3,2022-07-10,2022-06-09
688,DPBOM000001866,의장(설치),F2,,D4,2022-09-29,2022-09-19
689,DPBOM000001943,의장(설치),F2,,D4,2022-09-29,2022-09-19
690,DPBOM000006964,의장(설치),F7,,D4,2022-09-17,2022-09-09
691,DPBOM000006965,철의장,F7,,D4,2022-08-19,2022-07-30
692,DPBOM000006966,의장(설치),F5,D1,D7,2022-09-17,2022-09-12
693,DPBOM000006967,철의장,F5,D1,D7,2022-08-19,2022-08-19
694,DPBOM000001884,의장(설치),F2,,D4,2022-09-17,2022-09-16
695,DPBOM000006969,제작,F2,,D4,2022-08-19,2022-08-08
696,DPBOM000006970,Supp 제작,F2,,D4,2022-08-19,2022-08-08
697,DPBOM000006971,의장(설치),F7,,D4,2022-09-17,2022-09-09
698,DPBOM000006972,철의장,F7,,D4,2022-08-06,2022-06-24
699,DPBOM000006973,의장(설치),F5,D1,D7,2022-09-17,2022-09-12
700,DPBOM000006974,철의장,F5,D1,D7,2022-08-19,2022-08-19
701,DPBOM000001862,의장(설치),F2,,D4,2022-09-17,2022-09-16
702,DPBOM000000087,제작,F2,,D4,2022-08-19,2022-08-08
703,DPBOM000000088,Supp 제작,F2,,D4,2022-08-19,2022-08-08
704,DPBOM000003615,계획,F2,,D4,2022-08-22,2022-06-17
705,DPBOM000006979,계획,F5,D1,D7,2022-08-15,2022-08-15
706,DPBOM000006980,의장,F1,,D3,2022-10-13,2022-08-12
707,DPBOM000006981,철의장,F1,,D3,2022-09-08,2022-06-09
708,DPBOM000001957,의장(설치),F2,,D4,2022-10-29,2022-10-27
709,DPBOM000000759,제작,F2,,D4,2022-10-10,2022-08-04
710,DPBOM000001959,의장(설치),F2,,D4,2022-10-29,2022-10-27
711,DPBOM000006985,의장(설치),F1,,D3,2022-11-04,2022-09-16
712,DPBOM000006986,철의장,F1,,D3,2022-10-06,2022-09-23
713,DPBOM000006987,의장(설치),F7,,D4,2022-10-15,2022-10-06
714,DPBOM000006988,철의장,F7,,D4,2022-09-22,2022-08-06
715,DPBOM000006989,의장(설치),F5,D1,D7,2022-10-15,2022-10-06
716,DPBOM000006990,철의장,F5,D1,D7,2022-09-17,2022-09-08
717,DPBOM000001893,의장(설치),F2,,D4,2022-10-15,2022-10-07
718,DPBOM000000368,제작,F2,,D4,2022-09-08,2022-08-14
719,DPBOM000000369,Supp 제작,F2,,D4,2022-09-08,2022-08-14
720,DPBOM000001897,의장(설치),F7,,D4,2022-10-15,2022-10-06
721,DPBOM000000457,철의장,F7,,D4,2022-09-19,2022-06-24
722,DPBOM000006996,의장(설치),F5,D1,D7,2022-10-15,2022-10-06
723,DPBOM000006997,철의장,F5,D1,D7,2022-09-17,2022-08-28
724,DPBOM000001894,의장(설치),F2,,D4,2022-10-15,2022-10-07
725,DPBOM000000458,제작,F2,,D4,2022-09-08,2022-08-14
726,DPBOM000000459,Supp 제작,F2,,D4,2022-09-08,2022-08-14
727,DPBOM000007001,계획,F2,,D4,2022-06-30,2022-06-30
728,DPBOM000007002,계획,F5,D1,D7,2022-06-30,2022-06-30
729,DPBOM000007003,의장,F1,,D3,2022-10-13,2022-08-12
730,DPBOM000007004,철의장,F1,,D3,2022-09-05,2022-06-09
731,DPBOM000001931,의장(설치),F2,,D4,2022-09-11,2022-08-18
732,DPBOM000000913,제작,F2,,D4,2022-08-13,2022-08-04
733,DPBOM000001933,의장(설치),F2,,D4,2022-09-11,2022-08-18
734,DPBOM000007008,의장(설치),F1,,D3,2022-10-22,2022-08-21
735,DPBOM000007009,철의장,F1,,D3,2022-09-30,2022-08-15
736,DPBOM000007010,의장(설치),F7,,D4,2022-10-14,2022-10-06
737,DPBOM000007011,철의장,F7,,D4,2022-09-22,2022-07-24
738,DPBOM000007012,의장(설치),F5,D1,D7,2022-10-14,2022-10-06
739,DPBOM000007013,철의장,F5,D1,D7,2022-09-19,2022-07-30
740,DPBOM000001878,의장(설치),F2,,D4,2022-08-20,2022-08-14
741,DPBOM000007015,제작,F2,,D4,2022-07-30,2022-07-29
742,DPBOM000007016,Supp 제작,F2,,D4,2022-07-30,2022-07-29
